"Step","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_1.5 - Teacher_teacher_accuracy_combined","tracer_beta_1.5 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_1.5 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_1.0 - Teacher_teacher_accuracy_combined","tracer_beta_1.0 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_1.0 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_0.2 - Teacher_teacher_accuracy_combined","tracer_beta_0.2 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_0.2 - Teacher_teacher_accuracy_combined__MAX"
"1824","0.7392578125","0.7392578125","0.7392578125","0.7109375","0.7109375","0.7109375","0.5986328125","0.5986328125","0.5986328125","0.654296875","0.654296875","0.654296875","0.6640625","0.6640625","0.6640625","0.7109375","0.7109375","0.7109375","0.68359375","0.68359375","0.68359375","0.7109375","0.7109375","0.7109375","0.69140625","0.69140625","0.69140625","0.6611328125","0.6611328125","0.6611328125"
"1825","0.7314453125","0.7314453125","0.7314453125","0.748046875","0.748046875","0.748046875","0.62109375","0.62109375","0.62109375","0.6689453125","0.6689453125","0.6689453125","0.6884765625","0.6884765625","0.6884765625","0.7431640625","0.7431640625","0.7431640625","0.7109375","0.7109375","0.7109375","0.734375","0.734375","0.734375","0.7119140625","0.7119140625","0.7119140625","0.671875","0.671875","0.671875"
"1826","0.7470703125","0.7470703125","0.7470703125","0.7353515625","0.7353515625","0.7353515625","0.6240234375","0.6240234375","0.6240234375","0.66796875","0.66796875","0.66796875","0.6845703125","0.6845703125","0.6845703125","0.73828125","0.73828125","0.73828125","0.7060546875","0.7060546875","0.7060546875","0.7333984375","0.7333984375","0.7333984375","0.7099609375","0.7099609375","0.7099609375","0.6884765625","0.6884765625","0.6884765625"
"1827","0.7236328125","0.7236328125","0.7236328125","0.6953125","0.6953125","0.6953125","0.57421875","0.57421875","0.57421875","0.6171875","0.6171875","0.6171875","0.6376953125","0.6376953125","0.6376953125","0.7099609375","0.7099609375","0.7099609375","0.67578125","0.67578125","0.67578125","0.701171875","0.701171875","0.701171875","0.6748046875","0.6748046875","0.6748046875","0.6181640625","0.6181640625","0.6181640625"
"1828","0.7353515625","0.7353515625","0.7353515625","0.7294921875","0.7294921875","0.7294921875","0.615234375","0.615234375","0.615234375","0.6591796875","0.6591796875","0.6591796875","0.6787109375","0.6787109375","0.6787109375","0.71875","0.71875","0.71875","0.70703125","0.70703125","0.70703125","0.7255859375","0.7255859375","0.7255859375","0.69921875","0.69921875","0.69921875","0.66796875","0.66796875","0.66796875"
"1829","0.7548828125","0.7548828125","0.7548828125","0.7431640625","0.7431640625","0.7431640625","0.6162109375","0.6162109375","0.6162109375","0.669921875","0.669921875","0.669921875","0.6923828125","0.6923828125","0.6923828125","0.736328125","0.736328125","0.736328125","0.70703125","0.70703125","0.70703125","0.7373046875","0.7373046875","0.7373046875","0.70703125","0.70703125","0.70703125","0.6826171875","0.6826171875","0.6826171875"
"1830","0.75390625","0.75390625","0.75390625","0.751953125","0.751953125","0.751953125","0.6220703125","0.6220703125","0.6220703125","0.6552734375","0.6552734375","0.6552734375","0.67578125","0.67578125","0.67578125","0.7529296875","0.7529296875","0.7529296875","0.7099609375","0.7099609375","0.7099609375","0.74609375","0.74609375","0.74609375","0.7158203125","0.7158203125","0.7158203125","0.6728515625","0.6728515625","0.6728515625"
"1831","0.740234375","0.740234375","0.740234375","0.75","0.75","0.75","0.61328125","0.61328125","0.61328125","0.6669921875","0.6669921875","0.6669921875","0.69140625","0.69140625","0.69140625","0.7421875","0.7421875","0.7421875","0.705078125","0.705078125","0.705078125","0.7294921875","0.7294921875","0.7294921875","0.7021484375","0.7021484375","0.7021484375","0.681640625","0.681640625","0.681640625"
"1832","0.74609375","0.74609375","0.74609375","0.75390625","0.75390625","0.75390625","0.619140625","0.619140625","0.619140625","0.6650390625","0.6650390625","0.6650390625","0.693359375","0.693359375","0.693359375","0.75","0.75","0.75","0.720703125","0.720703125","0.720703125","0.7509765625","0.7509765625","0.7509765625","0.7236328125","0.7236328125","0.7236328125","0.681640625","0.681640625","0.681640625"
"1833","0.75","0.75","0.75","0.7451171875","0.7451171875","0.7451171875","0.630859375","0.630859375","0.630859375","0.677734375","0.677734375","0.677734375","0.6904296875","0.6904296875","0.6904296875","0.7451171875","0.7451171875","0.7451171875","0.7080078125","0.7080078125","0.7080078125","0.7470703125","0.7470703125","0.7470703125","0.7138671875","0.7138671875","0.7138671875","0.681640625","0.681640625","0.681640625"
"1834","0.7626953125","0.7626953125","0.7626953125","0.763671875","0.763671875","0.763671875","0.6181640625","0.6181640625","0.6181640625","0.67578125","0.67578125","0.67578125","0.6943359375","0.6943359375","0.6943359375","0.7578125","0.7578125","0.7578125","0.7197265625","0.7197265625","0.7197265625","0.74609375","0.74609375","0.74609375","0.71484375","0.71484375","0.71484375","0.681640625","0.681640625","0.681640625"
"1835","0.71875","0.71875","0.71875","0.763671875","0.763671875","0.763671875","0.6005859375","0.6005859375","0.6005859375","0.662109375","0.662109375","0.662109375","0.6875","0.6875","0.6875","0.759765625","0.759765625","0.759765625","0.7236328125","0.7236328125","0.7236328125","0.759765625","0.759765625","0.759765625","0.724609375","0.724609375","0.724609375","0.685546875","0.685546875","0.685546875"
"1836","0.7333984375","0.7333984375","0.7333984375","0.73828125","0.73828125","0.73828125","0.611328125","0.611328125","0.611328125","0.658203125","0.658203125","0.658203125","0.6796875","0.6796875","0.6796875","0.7373046875","0.7373046875","0.7373046875","0.705078125","0.705078125","0.705078125","0.728515625","0.728515625","0.728515625","0.705078125","0.705078125","0.705078125","0.6669921875","0.6669921875","0.6669921875"
"1837","0.72265625","0.72265625","0.72265625","0.751953125","0.751953125","0.751953125","0.615234375","0.615234375","0.615234375","0.671875","0.671875","0.671875","0.693359375","0.693359375","0.693359375","0.7431640625","0.7431640625","0.7431640625","0.724609375","0.724609375","0.724609375","0.73828125","0.73828125","0.73828125","0.72265625","0.72265625","0.72265625","0.6884765625","0.6884765625","0.6884765625"
"1838","0.74609375","0.74609375","0.74609375","0.72265625","0.72265625","0.72265625","0.6279296875","0.6279296875","0.6279296875","0.6591796875","0.6591796875","0.6591796875","0.6806640625","0.6806640625","0.6806640625","0.7236328125","0.7236328125","0.7236328125","0.6962890625","0.6962890625","0.6962890625","0.7236328125","0.7236328125","0.7236328125","0.69921875","0.69921875","0.69921875","0.6689453125","0.6689453125","0.6689453125"
"1839","0.7607421875","0.7607421875","0.7607421875","0.744140625","0.744140625","0.744140625","0.6103515625","0.6103515625","0.6103515625","0.6552734375","0.6552734375","0.6552734375","0.67578125","0.67578125","0.67578125","0.7509765625","0.7509765625","0.7509765625","0.7060546875","0.7060546875","0.7060546875","0.744140625","0.744140625","0.744140625","0.7177734375","0.7177734375","0.7177734375","0.666015625","0.666015625","0.666015625"
"1840","0.7900390625","0.7900390625","0.7900390625","0.7373046875","0.7373046875","0.7373046875","0.58984375","0.58984375","0.58984375","0.638671875","0.638671875","0.638671875","0.6669921875","0.6669921875","0.6669921875","0.7333984375","0.7333984375","0.7333984375","0.693359375","0.693359375","0.693359375","0.734375","0.734375","0.734375","0.7021484375","0.7021484375","0.7021484375","0.65625","0.65625","0.65625"
"1841","0.724609375","0.724609375","0.724609375","0.7138671875","0.7138671875","0.7138671875","0.556640625","0.556640625","0.556640625","0.6201171875","0.6201171875","0.6201171875","0.64453125","0.64453125","0.64453125","0.703125","0.703125","0.703125","0.685546875","0.685546875","0.685546875","0.705078125","0.705078125","0.705078125","0.6845703125","0.6845703125","0.6845703125","0.6298828125","0.6298828125","0.6298828125"
"1842","0.7412109375","0.7412109375","0.7412109375","0.748046875","0.748046875","0.748046875","0.599609375","0.599609375","0.599609375","0.646484375","0.646484375","0.646484375","0.6640625","0.6640625","0.6640625","0.736328125","0.736328125","0.736328125","0.697265625","0.697265625","0.697265625","0.7294921875","0.7294921875","0.7294921875","0.708984375","0.708984375","0.708984375","0.6533203125","0.6533203125","0.6533203125"
"1843","0.7666015625","0.7666015625","0.7666015625","0.728515625","0.728515625","0.728515625","0.625","0.625","0.625","0.681640625","0.681640625","0.681640625","0.689453125","0.689453125","0.689453125","0.740234375","0.740234375","0.740234375","0.70703125","0.70703125","0.70703125","0.7373046875","0.7373046875","0.7373046875","0.708984375","0.708984375","0.708984375","0.685546875","0.685546875","0.685546875"
"1844","0.7431640625","0.7431640625","0.7431640625","0.7353515625","0.7353515625","0.7353515625","0.5986328125","0.5986328125","0.5986328125","0.650390625","0.650390625","0.650390625","0.66796875","0.66796875","0.66796875","0.7314453125","0.7314453125","0.7314453125","0.697265625","0.697265625","0.697265625","0.7265625","0.7265625","0.7265625","0.6982421875","0.6982421875","0.6982421875","0.6591796875","0.6591796875","0.6591796875"
"1845","0.71875","0.71875","0.71875","0.7587890625","0.7587890625","0.7587890625","0.6171875","0.6171875","0.6171875","0.6640625","0.6640625","0.6640625","0.677734375","0.677734375","0.677734375","0.751953125","0.751953125","0.751953125","0.7236328125","0.7236328125","0.7236328125","0.7490234375","0.7490234375","0.7490234375","0.720703125","0.720703125","0.720703125","0.677734375","0.677734375","0.677734375"
"1846","0.7451171875","0.7451171875","0.7451171875","0.6982421875","0.6982421875","0.6982421875","0.5869140625","0.5869140625","0.5869140625","0.6240234375","0.6240234375","0.6240234375","0.64453125","0.64453125","0.64453125","0.7041015625","0.7041015625","0.7041015625","0.6728515625","0.6728515625","0.6728515625","0.6982421875","0.6982421875","0.6982421875","0.6787109375","0.6787109375","0.6787109375","0.63671875","0.63671875","0.63671875"
"1847","0.7392578125","0.7392578125","0.7392578125","0.7470703125","0.7470703125","0.7470703125","0.607421875","0.607421875","0.607421875","0.65234375","0.65234375","0.65234375","0.677734375","0.677734375","0.677734375","0.744140625","0.744140625","0.744140625","0.7216796875","0.7216796875","0.7216796875","0.751953125","0.751953125","0.751953125","0.7255859375","0.7255859375","0.7255859375","0.6689453125","0.6689453125","0.6689453125"
"1848","0.75390625","0.75390625","0.75390625","0.720703125","0.720703125","0.720703125","0.6103515625","0.6103515625","0.6103515625","0.6484375","0.6484375","0.6484375","0.6748046875","0.6748046875","0.6748046875","0.7216796875","0.7216796875","0.7216796875","0.6796875","0.6796875","0.6796875","0.7177734375","0.7177734375","0.7177734375","0.6875","0.6875","0.6875","0.6513671875","0.6513671875","0.6513671875"
"1849","0.771484375","0.771484375","0.771484375","0.7333984375","0.7333984375","0.7333984375","0.58984375","0.58984375","0.58984375","0.6474609375","0.6474609375","0.6474609375","0.666015625","0.666015625","0.666015625","0.7333984375","0.7333984375","0.7333984375","0.6953125","0.6953125","0.6953125","0.7177734375","0.7177734375","0.7177734375","0.69921875","0.69921875","0.69921875","0.6494140625","0.6494140625","0.6494140625"
"1850","0.748046875","0.748046875","0.748046875","0.736328125","0.736328125","0.736328125","0.609375","0.609375","0.609375","0.65625","0.65625","0.65625","0.677734375","0.677734375","0.677734375","0.7373046875","0.7373046875","0.7373046875","0.6982421875","0.6982421875","0.6982421875","0.734375","0.734375","0.734375","0.7080078125","0.7080078125","0.7080078125","0.662109375","0.662109375","0.662109375"
"1851","0.7470703125","0.7470703125","0.7470703125","0.755859375","0.755859375","0.755859375","0.61328125","0.61328125","0.61328125","0.658203125","0.658203125","0.658203125","0.6806640625","0.6806640625","0.6806640625","0.7470703125","0.7470703125","0.7470703125","0.712890625","0.712890625","0.712890625","0.7451171875","0.7451171875","0.7451171875","0.7158203125","0.7158203125","0.7158203125","0.669921875","0.669921875","0.669921875"
"1852","0.78125","0.78125","0.78125","0.7412109375","0.7412109375","0.7412109375","0.6083984375","0.6083984375","0.6083984375","0.65234375","0.65234375","0.65234375","0.6708984375","0.6708984375","0.6708984375","0.7412109375","0.7412109375","0.7412109375","0.7041015625","0.7041015625","0.7041015625","0.744140625","0.744140625","0.744140625","0.712890625","0.712890625","0.712890625","0.662109375","0.662109375","0.662109375"
"1853","0.748046875","0.748046875","0.748046875","0.732421875","0.732421875","0.732421875","0.6181640625","0.6181640625","0.6181640625","0.6650390625","0.6650390625","0.6650390625","0.6845703125","0.6845703125","0.6845703125","0.7392578125","0.7392578125","0.7392578125","0.712890625","0.712890625","0.712890625","0.740234375","0.740234375","0.740234375","0.7099609375","0.7099609375","0.7099609375","0.6767578125","0.6767578125","0.6767578125"
"1854","0.734375","0.734375","0.734375","0.7041015625","0.7041015625","0.7041015625","0.5947265625","0.5947265625","0.5947265625","0.6240234375","0.6240234375","0.6240234375","0.6435546875","0.6435546875","0.6435546875","0.7099609375","0.7099609375","0.7099609375","0.67578125","0.67578125","0.67578125","0.7099609375","0.7099609375","0.7099609375","0.6787109375","0.6787109375","0.6787109375","0.6298828125","0.6298828125","0.6298828125"
"1855","0.7490234375","0.7490234375","0.7490234375","0.751953125","0.751953125","0.751953125","0.6044921875","0.6044921875","0.6044921875","0.6591796875","0.6591796875","0.6591796875","0.681640625","0.681640625","0.681640625","0.748046875","0.748046875","0.748046875","0.71875","0.71875","0.71875","0.7412109375","0.7412109375","0.7412109375","0.7255859375","0.7255859375","0.7255859375","0.669921875","0.669921875","0.669921875"
"1856","0.76171875","0.76171875","0.76171875","0.7255859375","0.7255859375","0.7255859375","0.6279296875","0.6279296875","0.6279296875","0.6689453125","0.6689453125","0.6689453125","0.681640625","0.681640625","0.681640625","0.73828125","0.73828125","0.73828125","0.6982421875","0.6982421875","0.6982421875","0.7294921875","0.7294921875","0.7294921875","0.7001953125","0.7001953125","0.7001953125","0.6611328125","0.6611328125","0.6611328125"
"1857","0.7568359375","0.7568359375","0.7568359375","0.724609375","0.724609375","0.724609375","0.625","0.625","0.625","0.6669921875","0.6669921875","0.6669921875","0.689453125","0.689453125","0.689453125","0.7255859375","0.7255859375","0.7255859375","0.712890625","0.712890625","0.712890625","0.7275390625","0.7275390625","0.7275390625","0.71484375","0.71484375","0.71484375","0.673828125","0.673828125","0.673828125"
"1858","0.7509765625","0.7509765625","0.7509765625","0.7421875","0.7421875","0.7421875","0.583984375","0.583984375","0.583984375","0.6455078125","0.6455078125","0.6455078125","0.6669921875","0.6669921875","0.6669921875","0.7333984375","0.7333984375","0.7333984375","0.6953125","0.6953125","0.6953125","0.7275390625","0.7275390625","0.7275390625","0.7021484375","0.7021484375","0.7021484375","0.65625","0.65625","0.65625"
"1859","0.73828125","0.73828125","0.73828125","0.7626953125","0.7626953125","0.7626953125","0.619140625","0.619140625","0.619140625","0.669921875","0.669921875","0.669921875","0.693359375","0.693359375","0.693359375","0.7734375","0.7734375","0.7734375","0.7265625","0.7265625","0.7265625","0.76171875","0.76171875","0.76171875","0.7412109375","0.7412109375","0.7412109375","0.6767578125","0.6767578125","0.6767578125"
"1860","0.7431640625","0.7431640625","0.7431640625","0.755859375","0.755859375","0.755859375","0.6279296875","0.6279296875","0.6279296875","0.6865234375","0.6865234375","0.6865234375","0.7041015625","0.7041015625","0.7041015625","0.7568359375","0.7568359375","0.7568359375","0.724609375","0.724609375","0.724609375","0.7568359375","0.7568359375","0.7568359375","0.7373046875","0.7373046875","0.7373046875","0.6875","0.6875","0.6875"
"1861","0.74609375","0.74609375","0.74609375","0.75","0.75","0.75","0.6015625","0.6015625","0.6015625","0.6435546875","0.6435546875","0.6435546875","0.6728515625","0.6728515625","0.6728515625","0.751953125","0.751953125","0.751953125","0.7041015625","0.7041015625","0.7041015625","0.751953125","0.751953125","0.751953125","0.7197265625","0.7197265625","0.7197265625","0.658203125","0.658203125","0.658203125"
"1862","0.7431640625","0.7431640625","0.7431640625","0.7314453125","0.7314453125","0.7314453125","0.6025390625","0.6025390625","0.6025390625","0.65234375","0.65234375","0.65234375","0.6787109375","0.6787109375","0.6787109375","0.7099609375","0.7099609375","0.7099609375","0.6962890625","0.6962890625","0.6962890625","0.7119140625","0.7119140625","0.7119140625","0.70703125","0.70703125","0.70703125","0.666015625","0.666015625","0.666015625"
"1863","0.7890625","0.7890625","0.7890625","0.7333984375","0.7333984375","0.7333984375","0.609375","0.609375","0.609375","0.6572265625","0.6572265625","0.6572265625","0.6748046875","0.6748046875","0.6748046875","0.732421875","0.732421875","0.732421875","0.705078125","0.705078125","0.705078125","0.7314453125","0.7314453125","0.7314453125","0.708984375","0.708984375","0.708984375","0.6611328125","0.6611328125","0.6611328125"
"1864","0.7763671875","0.7763671875","0.7763671875","0.7490234375","0.7490234375","0.7490234375","0.6455078125","0.6455078125","0.6455078125","0.6826171875","0.6826171875","0.6826171875","0.7060546875","0.7060546875","0.7060546875","0.7666015625","0.7666015625","0.7666015625","0.7333984375","0.7333984375","0.7333984375","0.748046875","0.748046875","0.748046875","0.7294921875","0.7294921875","0.7294921875","0.6923828125","0.6923828125","0.6923828125"
