"Step","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MAX"
"46","0.8711259365081787","0.8711259365081787","0.8711259365081787","1.2632436752319336","1.2632436752319336","1.2632436752319336","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.262035846710205","1.015803575515747","1.015803575515747","1.015803575515747","1.1980218887329102","1.1980218887329102","1.1980218887329102","1.0621140003204346","1.0621140003204346","1.0621140003204346","1.1484065055847168","1.1484065055847168","1.1484065055847168","1.199561595916748","1.199561595916748","1.199561595916748"
"47","0.8780159950256348","0.8780159950256348","0.8780159950256348","1.13319993019104","1.13319993019104","1.13319993019104","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","1.1341521739959717","0.946181058883667","0.946181058883667","0.946181058883667","1.0840816497802734","1.0840816497802734","1.0840816497802734","0.9845274686813354","0.9845274686813354","0.9845274686813354","1.0455455780029297","1.0455455780029297","1.0455455780029297","1.0842540264129639","1.0842540264129639","1.0842540264129639"
"48","0.9128362536430359","0.9128362536430359","0.9128362536430359","1.1765315532684326","1.1765315532684326","1.1765315532684326","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","1.1738139390945435","0.9686421751976013","0.9686421751976013","0.9686421751976013","1.1165716648101807","1.1165716648101807","1.1165716648101807","1.0041786432266235","1.0041786432266235","1.0041786432266235","1.072225570678711","1.072225570678711","1.072225570678711","1.118861198425293","1.118861198425293","1.118861198425293"
"49","0.9060791730880737","0.9060791730880737","0.9060791730880737","1.184720516204834","1.184720516204834","1.184720516204834","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","1.1848496198654175","0.9910355806350708","0.9910355806350708","0.9910355806350708","1.1389477252960205","1.1389477252960205","1.1389477252960205","1.032625675201416","1.032625675201416","1.032625675201416","1.101426124572754","1.101426124572754","1.101426124572754","1.14002525806427","1.14002525806427","1.14002525806427"
"50","0.9099153280258179","0.9099153280258179","0.9099153280258179","1.2309856414794922","1.2309856414794922","1.2309856414794922","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.2303916215896606","1.0669834613800049","1.0669834613800049","1.0669834613800049","1.1973252296447754","1.1973252296447754","1.1973252296447754","1.1037960052490234","1.1037960052490234","1.1037960052490234","1.1621538400650024","1.1621538400650024","1.1621538400650024","1.1947336196899414","1.1947336196899414","1.1947336196899414"
"51","0.8234672546386719","0.8234672546386719","0.8234672546386719","1.1733694076538086","1.1733694076538086","1.1733694076538086","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","1.1731112003326416","0.9955683946609497","0.9955683946609497","0.9955683946609497","1.1302244663238525","1.1302244663238525","1.1302244663238525","1.0309845209121704","1.0309845209121704","1.0309845209121704","1.0911478996276855","1.0911478996276855","1.0911478996276855","1.1302146911621094","1.1302146911621094","1.1302146911621094"
"52","0.8970893621444702","0.8970893621444702","0.8970893621444702","1.249556541442871","1.249556541442871","1.249556541442871","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.2481060028076172","1.063957929611206","1.063957929611206","1.063957929611206","1.1989495754241943","1.1989495754241943","1.1989495754241943","1.1016141176223755","1.1016141176223755","1.1016141176223755","1.1629996299743652","1.1629996299743652","1.1629996299743652","1.204723834991455","1.204723834991455","1.204723834991455"
"53","0.9458465576171875","0.9458465576171875","0.9458465576171875","1.1435744762420654","1.1435744762420654","1.1435744762420654","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","1.142091155052185","0.9243038892745972","0.9243038892745972","0.9243038892745972","1.0849206447601318","1.0849206447601318","1.0849206447601318","0.9668437838554382","0.9668437838554382","0.9668437838554382","1.042748212814331","1.042748212814331","1.042748212814331","1.0906909704208374","1.0906909704208374","1.0906909704208374"
"54","0.8320608139038086","0.8320608139038086","0.8320608139038086","1.209202527999878","1.209202527999878","1.209202527999878","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.2069261074066162","1.0123594999313354","1.0123594999313354","1.0123594999313354","1.1590816974639893","1.1590816974639893","1.1590816974639893","1.0543854236602783","1.0543854236602783","1.0543854236602783","1.1235271692276","1.1235271692276","1.1235271692276","1.1643083095550537","1.1643083095550537","1.1643083095550537"
"55","0.8810216188430786","0.8810216188430786","0.8810216188430786","1.1770817041397095","1.1770817041397095","1.1770817041397095","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","1.1746876239776611","0.9787828922271729","0.9787828922271729","0.9787828922271729","1.1263420581817627","1.1263420581817627","1.1263420581817627","1.0162570476531982","1.0162570476531982","1.0162570476531982","1.0861420631408691","1.0861420631408691","1.0861420631408691","1.1308856010437012","1.1308856010437012","1.1308856010437012"
"56","0.8435615301132202","0.8435615301132202","0.8435615301132202","1.188965082168579","1.188965082168579","1.188965082168579","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","1.1891220808029175","0.9720331430435181","0.9720331430435181","0.9720331430435181","1.1326850652694702","1.1326850652694702","1.1326850652694702","1.014296531677246","1.014296531677246","1.014296531677246","1.090022087097168","1.090022087097168","1.090022087097168","1.1379890441894531","1.1379890441894531","1.1379890441894531"
"57","0.8721385598182678","0.8721385598182678","0.8721385598182678","1.193548560142517","1.193548560142517","1.193548560142517","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","1.1931002140045166","0.9636140465736389","0.9636140465736389","0.9636140465736389","1.1329960823059082","1.1329960823059082","1.1329960823059082","1.00902259349823","1.00902259349823","1.00902259349823","1.0891332626342773","1.0891332626342773","1.0891332626342773","1.1392178535461426","1.1392178535461426","1.1392178535461426"
"58","0.8786889910697937","0.8786889910697937","0.8786889910697937","1.2271149158477783","1.2271149158477783","1.2271149158477783","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.223928451538086","1.0211853981018066","1.0211853981018066","1.0211853981018066","1.179114580154419","1.179114580154419","1.179114580154419","1.0634286403656006","1.0634286403656006","1.0634286403656006","1.1355459690093994","1.1355459690093994","1.1355459690093994","1.1793677806854248","1.1793677806854248","1.1793677806854248"
"59","0.8435859680175781","0.8435859680175781","0.8435859680175781","1.1729605197906494","1.1729605197906494","1.1729605197906494","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","1.172458529472351","0.9512127637863159","0.9512127637863159","0.9512127637863159","1.1178282499313354","1.1178282499313354","1.1178282499313354","0.9975294470787048","0.9975294470787048","0.9975294470787048","1.074526309967041","1.074526309967041","1.074526309967041","1.1214873790740967","1.1214873790740967","1.1214873790740967"
"60","0.8432239890098572","0.8432239890098572","0.8432239890098572","1.1377348899841309","1.1377348899841309","1.1377348899841309","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","1.1341370344161987","0.9496276378631592","0.9496276378631592","0.9496276378631592","1.0948052406311035","1.0948052406311035","1.0948052406311035","0.993441641330719","0.993441641330719","0.993441641330719","1.0601146221160889","1.0601146221160889","1.0601146221160889","1.0982111692428589","1.0982111692428589","1.0982111692428589"
"61","0.8449759483337402","0.8449759483337402","0.8449759483337402","1.1719650030136108","1.1719650030136108","1.1719650030136108","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","1.1691992282867432","0.9052624702453613","0.9052624702453613","0.9052624702453613","1.1039807796478271","1.1039807796478271","1.1039807796478271","0.9571374654769897","0.9571374654769897","0.9571374654769897","1.0522489547729492","1.0522489547729492","1.0522489547729492","1.1114213466644287","1.1114213466644287","1.1114213466644287"
"62","0.9034067392349243","0.9034067392349243","0.9034067392349243","1.1321744918823242","1.1321744918823242","1.1321744918823242","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","1.133901596069336","0.9157648086547852","0.9157648086547852","0.9157648086547852","1.070909023284912","1.070909023284912","1.070909023284912","0.9582814574241638","0.9582814574241638","0.9582814574241638","1.0308053493499756","1.0308053493499756","1.0308053493499756","1.078471302986145","1.078471302986145","1.078471302986145"
"63","0.8799567222595215","0.8799567222595215","0.8799567222595215","1.19902765750885","1.19902765750885","1.19902765750885","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","1.1965299844741821","0.9429916143417358","0.9429916143417358","0.9429916143417358","1.1173559427261353","1.1173559427261353","1.1173559427261353","0.993360161781311","0.993360161781311","0.993360161781311","1.076817274093628","1.076817274093628","1.076817274093628","1.1338244676589966","1.1338244676589966","1.1338244676589966"
"64","0.8554070591926575","0.8554070591926575","0.8554070591926575","1.1852447986602783","1.1852447986602783","1.1852447986602783","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","1.1858141422271729","0.9312942624092102","0.9312942624092102","0.9312942624092102","1.1100213527679443","1.1100213527679443","1.1100213527679443","0.9749499559402466","0.9749499559402466","0.9749499559402466","1.0630805492401123","1.0630805492401123","1.0630805492401123","1.1237030029296875","1.1237030029296875","1.1237030029296875"
"65","0.9015333652496338","0.9015333652496338","0.9015333652496338","1.1701686382293701","1.1701686382293701","1.1701686382293701","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","1.1689743995666504","0.9523520469665527","0.9523520469665527","0.9523520469665527","1.1063272953033447","1.1063272953033447","1.1063272953033447","0.9987747669219971","0.9987747669219971","0.9987747669219971","1.0750319957733154","1.0750319957733154","1.0750319957733154","1.1177407503128052","1.1177407503128052","1.1177407503128052"
"66","0.8674803972244263","0.8674803972244263","0.8674803972244263","1.1739892959594727","1.1739892959594727","1.1739892959594727","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","1.1721916198730469","0.9474955797195435","0.9474955797195435","0.9474955797195435","1.1125266551971436","1.1125266551971436","1.1125266551971436","0.9923363924026489","0.9923363924026489","0.9923363924026489","1.0728833675384521","1.0728833675384521","1.0728833675384521","1.1233714818954468","1.1233714818954468","1.1233714818954468"
"67","0.8968435525894165","0.8968435525894165","0.8968435525894165","1.1084718704223633","1.1084718704223633","1.1084718704223633","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","1.1056655645370483","0.8749075531959534","0.8749075531959534","0.8749075531959534","1.0421197414398193","1.0421197414398193","1.0421197414398193","0.9216129183769226","0.9216129183769226","0.9216129183769226","1.0013401508331299","1.0013401508331299","1.0013401508331299","1.0510140657424927","1.0510140657424927","1.0510140657424927"
"68","0.8394690752029419","0.8394690752029419","0.8394690752029419","1.1933493614196777","1.1933493614196777","1.1933493614196777","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","1.1924009323120117","0.9267882108688354","0.9267882108688354","0.9267882108688354","1.1101419925689697","1.1101419925689697","1.1101419925689697","0.9695620536804199","0.9695620536804199","0.9695620536804199","1.0577373504638672","1.0577373504638672","1.0577373504638672","1.1232755184173584","1.1232755184173584","1.1232755184173584"
"69","0.880827009677887","0.880827009677887","0.880827009677887","1.215461254119873","1.215461254119873","1.215461254119873","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","1.2132363319396973","0.9494245052337646","0.9494245052337646","0.9494245052337646","1.1416674852371216","1.1416674852371216","1.1416674852371216","0.9966117739677429","0.9966117739677429","0.9966117739677429","1.0865992307662964","1.0865992307662964","1.0865992307662964","1.1508312225341797","1.1508312225341797","1.1508312225341797"
"70","0.8793739080429077","0.8793739080429077","0.8793739080429077","1.156007170677185","1.156007170677185","1.156007170677185","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","1.1551295518875122","0.9315551519393921","0.9315551519393921","0.9315551519393921","1.101632833480835","1.101632833480835","1.101632833480835","0.9774887561798096","0.9774887561798096","0.9774887561798096","1.060800313949585","1.060800313949585","1.060800313949585","1.1093415021896362","1.1093415021896362","1.1093415021896362"
