"Step","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MAX","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MAX"
"441","0.97578125","0.97578125","0.97578125","0.88203125","0.88203125","0.88203125","0.776171875","0.776171875","0.776171875","0.804296875","0.804296875","0.804296875","0.814453125","0.814453125","0.814453125","0.884375","0.884375","0.884375","0.83671875","0.83671875","0.83671875","0.88125","0.88125","0.88125","0.847265625","0.847265625","0.847265625","0.8203125","0.8203125","0.8203125"
"442","0.980859375","0.980859375","0.980859375","0.8859375","0.8859375","0.8859375","0.771875","0.771875","0.771875","0.794921875","0.794921875","0.794921875","0.806640625","0.806640625","0.806640625","0.89453125","0.89453125","0.89453125","0.8515625","0.8515625","0.8515625","0.883984375","0.883984375","0.883984375","0.8578125","0.8578125","0.8578125","0.82265625","0.82265625","0.82265625"
"443","0.978125","0.978125","0.978125","0.88046875","0.88046875","0.88046875","0.776953125","0.776953125","0.776953125","0.7984375","0.7984375","0.7984375","0.809375","0.809375","0.809375","0.881640625","0.881640625","0.881640625","0.840234375","0.840234375","0.840234375","0.877734375","0.877734375","0.877734375","0.84765625","0.84765625","0.84765625","0.821484375","0.821484375","0.821484375"
"444","0.979296875","0.979296875","0.979296875","0.863671875","0.863671875","0.863671875","0.766015625","0.766015625","0.766015625","0.77734375","0.77734375","0.77734375","0.787109375","0.787109375","0.787109375","0.88046875","0.88046875","0.88046875","0.826953125","0.826953125","0.826953125","0.866015625","0.866015625","0.866015625","0.83125","0.83125","0.83125","0.809375","0.809375","0.809375"
"445","0.979296875","0.979296875","0.979296875","0.87578125","0.87578125","0.87578125","0.766015625","0.766015625","0.766015625","0.79375","0.79375","0.79375","0.805078125","0.805078125","0.805078125","0.887890625","0.887890625","0.887890625","0.8484375","0.8484375","0.8484375","0.87109375","0.87109375","0.87109375","0.853515625","0.853515625","0.853515625","0.830859375","0.830859375","0.830859375"
"446","0.980859375","0.980859375","0.980859375","0.875390625","0.875390625","0.875390625","0.75703125","0.75703125","0.75703125","0.790234375","0.790234375","0.790234375","0.79921875","0.79921875","0.79921875","0.88359375","0.88359375","0.88359375","0.838671875","0.838671875","0.838671875","0.875","0.875","0.875","0.850390625","0.850390625","0.850390625","0.80546875","0.80546875","0.80546875"
"447","0.97890625","0.97890625","0.97890625","0.881640625","0.881640625","0.881640625","0.76484375","0.76484375","0.76484375","0.803125","0.803125","0.803125","0.81796875","0.81796875","0.81796875","0.883984375","0.883984375","0.883984375","0.842578125","0.842578125","0.842578125","0.872265625","0.872265625","0.872265625","0.85078125","0.85078125","0.85078125","0.82265625","0.82265625","0.82265625"
"448","0.9796875","0.9796875","0.9796875","0.893359375","0.893359375","0.893359375","0.774609375","0.774609375","0.774609375","0.798828125","0.798828125","0.798828125","0.808203125","0.808203125","0.808203125","0.881640625","0.881640625","0.881640625","0.846484375","0.846484375","0.846484375","0.872265625","0.872265625","0.872265625","0.85","0.85","0.85","0.83046875","0.83046875","0.83046875"
"449","0.977734375","0.977734375","0.977734375","0.876953125","0.876953125","0.876953125","0.76171875","0.76171875","0.76171875","0.78359375","0.78359375","0.78359375","0.798828125","0.798828125","0.798828125","0.875390625","0.875390625","0.875390625","0.8421875","0.8421875","0.8421875","0.8765625","0.8765625","0.8765625","0.848828125","0.848828125","0.848828125","0.81484375","0.81484375","0.81484375"
"450","0.98125","0.98125","0.98125","0.86875","0.86875","0.86875","0.76640625","0.76640625","0.76640625","0.78515625","0.78515625","0.78515625","0.793359375","0.793359375","0.793359375","0.87890625","0.87890625","0.87890625","0.839453125","0.839453125","0.839453125","0.87265625","0.87265625","0.87265625","0.853125","0.853125","0.853125","0.8125","0.8125","0.8125"
"451","0.9796875","0.9796875","0.9796875","0.876953125","0.876953125","0.876953125","0.7765625","0.7765625","0.7765625","0.805078125","0.805078125","0.805078125","0.81328125","0.81328125","0.81328125","0.881640625","0.881640625","0.881640625","0.836328125","0.836328125","0.836328125","0.874609375","0.874609375","0.874609375","0.84765625","0.84765625","0.84765625","0.8078125","0.8078125","0.8078125"
"452","0.98125","0.98125","0.98125","0.87578125","0.87578125","0.87578125","0.768359375","0.768359375","0.768359375","0.797265625","0.797265625","0.797265625","0.810546875","0.810546875","0.810546875","0.877734375","0.877734375","0.877734375","0.842578125","0.842578125","0.842578125","0.870703125","0.870703125","0.870703125","0.84140625","0.84140625","0.84140625","0.8140625","0.8140625","0.8140625"
"453","0.975390625","0.975390625","0.975390625","0.876953125","0.876953125","0.876953125","0.7859375","0.7859375","0.7859375","0.791796875","0.791796875","0.791796875","0.811328125","0.811328125","0.811328125","0.87734375","0.87734375","0.87734375","0.840234375","0.840234375","0.840234375","0.869140625","0.869140625","0.869140625","0.837890625","0.837890625","0.837890625","0.815234375","0.815234375","0.815234375"
"454","0.981640625","0.981640625","0.981640625","0.874609375","0.874609375","0.874609375","0.7671875","0.7671875","0.7671875","0.794921875","0.794921875","0.794921875","0.804296875","0.804296875","0.804296875","0.877734375","0.877734375","0.877734375","0.84140625","0.84140625","0.84140625","0.873046875","0.873046875","0.873046875","0.849609375","0.849609375","0.849609375","0.82109375","0.82109375","0.82109375"
"455","0.97734375","0.97734375","0.97734375","0.879296875","0.879296875","0.879296875","0.766015625","0.766015625","0.766015625","0.8","0.8","0.8","0.803515625","0.803515625","0.803515625","0.88359375","0.88359375","0.88359375","0.85","0.85","0.85","0.86875","0.86875","0.86875","0.84296875","0.84296875","0.84296875","0.821875","0.821875","0.821875"
"456","0.98125","0.98125","0.98125","0.883203125","0.883203125","0.883203125","0.77265625","0.77265625","0.77265625","0.799609375","0.799609375","0.799609375","0.808984375","0.808984375","0.808984375","0.882421875","0.882421875","0.882421875","0.843359375","0.843359375","0.843359375","0.87421875","0.87421875","0.87421875","0.8515625","0.8515625","0.8515625","0.815234375","0.815234375","0.815234375"
"457","0.983203125","0.983203125","0.983203125","0.87265625","0.87265625","0.87265625","0.7484375","0.7484375","0.7484375","0.781640625","0.781640625","0.781640625","0.791796875","0.791796875","0.791796875","0.879296875","0.879296875","0.879296875","0.83125","0.83125","0.83125","0.8625","0.8625","0.8625","0.8390625","0.8390625","0.8390625","0.811328125","0.811328125","0.811328125"
"458","0.98046875","0.98046875","0.98046875","0.884765625","0.884765625","0.884765625","0.771875","0.771875","0.771875","0.7921875","0.7921875","0.7921875","0.80859375","0.80859375","0.80859375","0.880859375","0.880859375","0.880859375","0.848046875","0.848046875","0.848046875","0.878515625","0.878515625","0.878515625","0.852734375","0.852734375","0.852734375","0.8203125","0.8203125","0.8203125"
"459","0.98203125","0.98203125","0.98203125","0.879296875","0.879296875","0.879296875","0.780078125","0.780078125","0.780078125","0.80390625","0.80390625","0.80390625","0.816015625","0.816015625","0.816015625","0.889453125","0.889453125","0.889453125","0.856640625","0.856640625","0.856640625","0.87578125","0.87578125","0.87578125","0.8640625","0.8640625","0.8640625","0.83046875","0.83046875","0.83046875"
"460","0.980078125","0.980078125","0.980078125","0.87578125","0.87578125","0.87578125","0.762890625","0.762890625","0.762890625","0.7984375","0.7984375","0.7984375","0.80078125","0.80078125","0.80078125","0.879296875","0.879296875","0.879296875","0.84375","0.84375","0.84375","0.883203125","0.883203125","0.883203125","0.8484375","0.8484375","0.8484375","0.826953125","0.826953125","0.826953125"
"461","0.979296875","0.979296875","0.979296875","0.8765625","0.8765625","0.8765625","0.771484375","0.771484375","0.771484375","0.79296875","0.79296875","0.79296875","0.804296875","0.804296875","0.804296875","0.885546875","0.885546875","0.885546875","0.845703125","0.845703125","0.845703125","0.8796875","0.8796875","0.8796875","0.848828125","0.848828125","0.848828125","0.83125","0.83125","0.83125"
"462","0.980078125","0.980078125","0.980078125","0.86484375","0.86484375","0.86484375","0.75859375","0.75859375","0.75859375","0.784375","0.784375","0.784375","0.7984375","0.7984375","0.7984375","0.876171875","0.876171875","0.876171875","0.835546875","0.835546875","0.835546875","0.862890625","0.862890625","0.862890625","0.84375","0.84375","0.84375","0.81953125","0.81953125","0.81953125"
"463","0.97890625","0.97890625","0.97890625","0.884375","0.884375","0.884375","0.763671875","0.763671875","0.763671875","0.790625","0.790625","0.790625","0.80390625","0.80390625","0.80390625","0.889453125","0.889453125","0.889453125","0.8453125","0.8453125","0.8453125","0.87890625","0.87890625","0.87890625","0.856640625","0.856640625","0.856640625","0.81640625","0.81640625","0.81640625"
"464","0.978515625","0.978515625","0.978515625","0.87734375","0.87734375","0.87734375","0.763671875","0.763671875","0.763671875","0.798046875","0.798046875","0.798046875","0.8046875","0.8046875","0.8046875","0.887109375","0.887109375","0.887109375","0.841796875","0.841796875","0.841796875","0.883203125","0.883203125","0.883203125","0.850390625","0.850390625","0.850390625","0.819140625","0.819140625","0.819140625"
"465","0.982421875","0.982421875","0.982421875","0.885546875","0.885546875","0.885546875","0.776171875","0.776171875","0.776171875","0.80625","0.80625","0.80625","0.817578125","0.817578125","0.817578125","0.878515625","0.878515625","0.878515625","0.855078125","0.855078125","0.855078125","0.873046875","0.873046875","0.873046875","0.855859375","0.855859375","0.855859375","0.830859375","0.830859375","0.830859375"
"466","0.98359375","0.98359375","0.98359375","0.8921875","0.8921875","0.8921875","0.7828125","0.7828125","0.7828125","0.809765625","0.809765625","0.809765625","0.819921875","0.819921875","0.819921875","0.89375","0.89375","0.89375","0.850390625","0.850390625","0.850390625","0.880078125","0.880078125","0.880078125","0.862109375","0.862109375","0.862109375","0.833984375","0.833984375","0.833984375"
"467","0.978125","0.978125","0.978125","0.86875","0.86875","0.86875","0.775","0.775","0.775","0.7921875","0.7921875","0.7921875","0.804296875","0.804296875","0.804296875","0.880078125","0.880078125","0.880078125","0.841796875","0.841796875","0.841796875","0.855078125","0.855078125","0.855078125","0.837890625","0.837890625","0.837890625","0.81875","0.81875","0.81875"
"468","0.976953125","0.976953125","0.976953125","0.87265625","0.87265625","0.87265625","0.778125","0.778125","0.778125","0.801953125","0.801953125","0.801953125","0.81640625","0.81640625","0.81640625","0.87734375","0.87734375","0.87734375","0.84921875","0.84921875","0.84921875","0.8640625","0.8640625","0.8640625","0.853125","0.853125","0.853125","0.831640625","0.831640625","0.831640625"
"469","0.973828125","0.973828125","0.973828125","0.883203125","0.883203125","0.883203125","0.762890625","0.762890625","0.762890625","0.799609375","0.799609375","0.799609375","0.8109375","0.8109375","0.8109375","0.88046875","0.88046875","0.88046875","0.8546875","0.8546875","0.8546875","0.873828125","0.873828125","0.873828125","0.861328125","0.861328125","0.861328125","0.82578125","0.82578125","0.82578125"
"470","0.98359375","0.98359375","0.98359375","0.87578125","0.87578125","0.87578125","0.769921875","0.769921875","0.769921875","0.79765625","0.79765625","0.79765625","0.8078125","0.8078125","0.8078125","0.8859375","0.8859375","0.8859375","0.846484375","0.846484375","0.846484375","0.8765625","0.8765625","0.8765625","0.85","0.85","0.85","0.821484375","0.821484375","0.821484375"
"471","0.976953125","0.976953125","0.976953125","0.880078125","0.880078125","0.880078125","0.771484375","0.771484375","0.771484375","0.802734375","0.802734375","0.802734375","0.8046875","0.8046875","0.8046875","0.8734375","0.8734375","0.8734375","0.8484375","0.8484375","0.8484375","0.865625","0.865625","0.865625","0.850390625","0.850390625","0.850390625","0.8234375","0.8234375","0.8234375"
"472","0.97578125","0.97578125","0.97578125","0.880078125","0.880078125","0.880078125","0.764453125","0.764453125","0.764453125","0.79453125","0.79453125","0.79453125","0.81171875","0.81171875","0.81171875","0.888671875","0.888671875","0.888671875","0.849609375","0.849609375","0.849609375","0.875","0.875","0.875","0.8515625","0.8515625","0.8515625","0.8203125","0.8203125","0.8203125"
"473","0.9796875","0.9796875","0.9796875","0.88203125","0.88203125","0.88203125","0.766015625","0.766015625","0.766015625","0.7984375","0.7984375","0.7984375","0.803515625","0.803515625","0.803515625","0.892578125","0.892578125","0.892578125","0.84609375","0.84609375","0.84609375","0.883203125","0.883203125","0.883203125","0.846484375","0.846484375","0.846484375","0.821484375","0.821484375","0.821484375"
"474","0.979296875","0.979296875","0.979296875","0.868359375","0.868359375","0.868359375","0.76953125","0.76953125","0.76953125","0.79921875","0.79921875","0.79921875","0.811328125","0.811328125","0.811328125","0.88046875","0.88046875","0.88046875","0.85390625","0.85390625","0.85390625","0.8671875","0.8671875","0.8671875","0.8625","0.8625","0.8625","0.828515625","0.828515625","0.828515625"
"475","0.976953125","0.976953125","0.976953125","0.883203125","0.883203125","0.883203125","0.773828125","0.773828125","0.773828125","0.79296875","0.79296875","0.79296875","0.795703125","0.795703125","0.795703125","0.877734375","0.877734375","0.877734375","0.84921875","0.84921875","0.84921875","0.870703125","0.870703125","0.870703125","0.855078125","0.855078125","0.855078125","0.82265625","0.82265625","0.82265625"
"476","0.979296875","0.979296875","0.979296875","0.873046875","0.873046875","0.873046875","0.784375","0.784375","0.784375","0.812109375","0.812109375","0.812109375","0.819140625","0.819140625","0.819140625","0.8828125","0.8828125","0.8828125","0.851171875","0.851171875","0.851171875","0.878515625","0.878515625","0.878515625","0.86328125","0.86328125","0.86328125","0.82578125","0.82578125","0.82578125"
"477","0.978515625","0.978515625","0.978515625","0.86953125","0.86953125","0.86953125","0.760546875","0.760546875","0.760546875","0.796484375","0.796484375","0.796484375","0.812890625","0.812890625","0.812890625","0.878125","0.878125","0.878125","0.838671875","0.838671875","0.838671875","0.86875","0.86875","0.86875","0.851171875","0.851171875","0.851171875","0.81796875","0.81796875","0.81796875"
"478","0.981640625","0.981640625","0.981640625","0.874609375","0.874609375","0.874609375","0.778125","0.778125","0.778125","0.803125","0.803125","0.803125","0.819921875","0.819921875","0.819921875","0.88515625","0.88515625","0.88515625","0.857421875","0.857421875","0.857421875","0.874609375","0.874609375","0.874609375","0.859765625","0.859765625","0.859765625","0.83046875","0.83046875","0.83046875"
"479","0.978125","0.978125","0.978125","0.8625","0.8625","0.8625","0.748046875","0.748046875","0.748046875","0.7796875","0.7796875","0.7796875","0.781640625","0.781640625","0.781640625","0.884375","0.884375","0.884375","0.8265625","0.8265625","0.8265625","0.869921875","0.869921875","0.869921875","0.840234375","0.840234375","0.840234375","0.79921875","0.79921875","0.79921875"
"480","0.98046875","0.98046875","0.98046875","0.888671875","0.888671875","0.888671875","0.771875","0.771875","0.771875","0.784765625","0.784765625","0.784765625","0.801171875","0.801171875","0.801171875","0.8984375","0.8984375","0.8984375","0.844140625","0.844140625","0.844140625","0.87890625","0.87890625","0.87890625","0.8546875","0.8546875","0.8546875","0.81171875","0.81171875","0.81171875"
"481","0.98203125","0.98203125","0.98203125","0.889453125","0.889453125","0.889453125","0.776171875","0.776171875","0.776171875","0.81015625","0.81015625","0.81015625","0.8265625","0.8265625","0.8265625","0.894140625","0.894140625","0.894140625","0.86171875","0.86171875","0.86171875","0.88984375","0.88984375","0.88984375","0.86328125","0.86328125","0.86328125","0.8421875","0.8421875","0.8421875"
"482","0.97734375","0.97734375","0.97734375","0.8734375","0.8734375","0.8734375","0.771875","0.771875","0.771875","0.79296875","0.79296875","0.79296875","0.801953125","0.801953125","0.801953125","0.8796875","0.8796875","0.8796875","0.84765625","0.84765625","0.84765625","0.8703125","0.8703125","0.8703125","0.85","0.85","0.85","0.818359375","0.818359375","0.818359375"
"483","0.980078125","0.980078125","0.980078125","0.879296875","0.879296875","0.879296875","0.788671875","0.788671875","0.788671875","0.81328125","0.81328125","0.81328125","0.81953125","0.81953125","0.81953125","0.88046875","0.88046875","0.88046875","0.850390625","0.850390625","0.850390625","0.86640625","0.86640625","0.86640625","0.856640625","0.856640625","0.856640625","0.84140625","0.84140625","0.84140625"
