"Step","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_avg_confidence_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_1.5 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_1.0 - Teacher_teacher_avg_confidence_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_avg_confidence_combined__MAX","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined__MIN","tracer_beta_0.2 - Teacher_teacher_avg_confidence_combined__MAX"
"2817","0.7959620952606201","0.7959620952606201","0.7959620952606201","0.7631871700286865","0.7631871700286865","0.7631871700286865","0.6920443177223206","0.6920443177223206","0.6920443177223206","0.7064259052276611","0.7064259052276611","0.7064259052276611","0.7171633243560791","0.7171633243560791","0.7171633243560791","0.7596653699874878","0.7596653699874878","0.7596653699874878","0.7363813519477844","0.7363813519477844","0.7363813519477844","0.7554523348808289","0.7554523348808289","0.7554523348808289","0.739632785320282","0.739632785320282","0.739632785320282","0.7126006484031677","0.7126006484031677","0.7126006484031677"
"2818","0.7566561102867126","0.7566561102867126","0.7566561102867126","0.7718136310577393","0.7718136310577393","0.7718136310577393","0.7183619141578674","0.7183619141578674","0.7183619141578674","0.7285248041152954","0.7285248041152954","0.7285248041152954","0.7356740236282349","0.7356740236282349","0.7356740236282349","0.7670605778694153","0.7670605778694153","0.7670605778694153","0.7477479577064514","0.7477479577064514","0.7477479577064514","0.7630409002304077","0.7630409002304077","0.7630409002304077","0.7492144107818604","0.7492144107818604","0.7492144107818604","0.7321860194206238","0.7321860194206238","0.7321860194206238"
"2819","0.790556788444519","0.790556788444519","0.790556788444519","0.7789691090583801","0.7789691090583801","0.7789691090583801","0.7019906044006348","0.7019906044006348","0.7019906044006348","0.7206360697746277","0.7206360697746277","0.7206360697746277","0.7338252067565918","0.7338252067565918","0.7338252067565918","0.7706377506256104","0.7706377506256104","0.7706377506256104","0.7479938268661499","0.7479938268661499","0.7479938268661499","0.7653643488883972","0.7653643488883972","0.7653643488883972","0.7508821487426758","0.7508821487426758","0.7508821487426758","0.7284283638000488","0.7284283638000488","0.7284283638000488"
"2820","0.7994640469551086","0.7994640469551086","0.7994640469551086","0.7727959156036377","0.7727959156036377","0.7727959156036377","0.7256174087524414","0.7256174087524414","0.7256174087524414","0.732452929019928","0.732452929019928","0.732452929019928","0.7394164800643921","0.7394164800643921","0.7394164800643921","0.7667064666748047","0.7667064666748047","0.7667064666748047","0.7544974088668823","0.7544974088668823","0.7544974088668823","0.7664580345153809","0.7664580345153809","0.7664580345153809","0.7562586069107056","0.7562586069107056","0.7562586069107056","0.7394281029701233","0.7394281029701233","0.7394281029701233"
"2821","0.7843713164329529","0.7843713164329529","0.7843713164329529","0.773039698600769","0.773039698600769","0.773039698600769","0.7106547355651855","0.7106547355651855","0.7106547355651855","0.7246689796447754","0.7246689796447754","0.7246689796447754","0.7345708608627319","0.7345708608627319","0.7345708608627319","0.7678470611572266","0.7678470611572266","0.7678470611572266","0.7499315738677979","0.7499315738677979","0.7499315738677979","0.7639760971069336","0.7639760971069336","0.7639760971069336","0.7506144642829895","0.7506144642829895","0.7506144642829895","0.7269327044487","0.7269327044487","0.7269327044487"
"2822","0.7507185935974121","0.7507185935974121","0.7507185935974121","0.7426081895828247","0.7426081895828247","0.7426081895828247","0.6986748576164246","0.6986748576164246","0.6986748576164246","0.7099191546440125","0.7099191546440125","0.7099191546440125","0.7176893353462219","0.7176893353462219","0.7176893353462219","0.7343317270278931","0.7343317270278931","0.7343317270278931","0.7253755331039429","0.7253755331039429","0.7253755331039429","0.7318065166473389","0.7318065166473389","0.7318065166473389","0.7270107269287109","0.7270107269287109","0.7270107269287109","0.712106466293335","0.712106466293335","0.712106466293335"
"2823","0.7964317798614502","0.7964317798614502","0.7964317798614502","0.7579649686813354","0.7579649686813354","0.7579649686813354","0.6941912174224854","0.6941912174224854","0.6941912174224854","0.7056093215942383","0.7056093215942383","0.7056093215942383","0.715661883354187","0.715661883354187","0.715661883354187","0.7520921230316162","0.7520921230316162","0.7520921230316162","0.7328351140022278","0.7328351140022278","0.7328351140022278","0.7473989129066467","0.7473989129066467","0.7473989129066467","0.7351242303848267","0.7351242303848267","0.7351242303848267","0.7110679149627686","0.7110679149627686","0.7110679149627686"
"2824","0.7832096815109253","0.7832096815109253","0.7832096815109253","0.7685493230819702","0.7685493230819702","0.7685493230819702","0.7128052711486816","0.7128052711486816","0.7128052711486816","0.726940393447876","0.726940393447876","0.726940393447876","0.7352142930030823","0.7352142930030823","0.7352142930030823","0.7621405124664307","0.7621405124664307","0.7621405124664307","0.7427805066108704","0.7427805066108704","0.7427805066108704","0.7556906342506409","0.7556906342506409","0.7556906342506409","0.743476152420044","0.743476152420044","0.743476152420044","0.7283506393432617","0.7283506393432617","0.7283506393432617"
"2825","0.788539707660675","0.788539707660675","0.788539707660675","0.7692332863807678","0.7692332863807678","0.7692332863807678","0.6984953284263611","0.6984953284263611","0.6984953284263611","0.7122355103492737","0.7122355103492737","0.7122355103492737","0.7217273116111755","0.7217273116111755","0.7217273116111755","0.7630283832550049","0.7630283832550049","0.7630283832550049","0.7371522188186646","0.7371522188186646","0.7371522188186646","0.7562426328659058","0.7562426328659058","0.7562426328659058","0.7393710613250732","0.7393710613250732","0.7393710613250732","0.7177064418792725","0.7177064418792725","0.7177064418792725"
"2826","0.7935492992401123","0.7935492992401123","0.7935492992401123","0.7930601239204407","0.7930601239204407","0.7930601239204407","0.7092435956001282","0.7092435956001282","0.7092435956001282","0.7260839343070984","0.7260839343070984","0.7260839343070984","0.737847626209259","0.737847626209259","0.737847626209259","0.7856780290603638","0.7856780290603638","0.7856780290603638","0.7581159472465515","0.7581159472465515","0.7581159472465515","0.7791924476623535","0.7791924476623535","0.7791924476623535","0.7604867219924927","0.7604867219924927","0.7604867219924927","0.7331082820892334","0.7331082820892334","0.7331082820892334"
"2827","0.7870364189147949","0.7870364189147949","0.7870364189147949","0.7681461572647095","0.7681461572647095","0.7681461572647095","0.6847060322761536","0.6847060322761536","0.6847060322761536","0.7064701318740845","0.7064701318740845","0.7064701318740845","0.7160888910293579","0.7160888910293579","0.7160888910293579","0.761114239692688","0.761114239692688","0.761114239692688","0.7330490350723267","0.7330490350723267","0.7330490350723267","0.7550053596496582","0.7550053596496582","0.7550053596496582","0.7352072596549988","0.7352072596549988","0.7352072596549988","0.7100377082824707","0.7100377082824707","0.7100377082824707"
"2828","0.7695752382278442","0.7695752382278442","0.7695752382278442","0.7633906006813049","0.7633906006813049","0.7633906006813049","0.6992735266685486","0.6992735266685486","0.6992735266685486","0.7156636714935303","0.7156636714935303","0.7156636714935303","0.7225924730300903","0.7225924730300903","0.7225924730300903","0.7566046714782715","0.7566046714782715","0.7566046714782715","0.7346780300140381","0.7346780300140381","0.7346780300140381","0.7507022023200989","0.7507022023200989","0.7507022023200989","0.7362258434295654","0.7362258434295654","0.7362258434295654","0.7210788130760193","0.7210788130760193","0.7210788130760193"
"2829","0.7755008339881897","0.7755008339881897","0.7755008339881897","0.7638907432556152","0.7638907432556152","0.7638907432556152","0.7055394649505615","0.7055394649505615","0.7055394649505615","0.7150748372077942","0.7150748372077942","0.7150748372077942","0.7225949168205261","0.7225949168205261","0.7225949168205261","0.7583211064338684","0.7583211064338684","0.7583211064338684","0.737889289855957","0.737889289855957","0.737889289855957","0.7523849010467529","0.7523849010467529","0.7523849010467529","0.7404952049255371","0.7404952049255371","0.7404952049255371","0.7234914302825928","0.7234914302825928","0.7234914302825928"
"2830","0.7651260495185852","0.7651260495185852","0.7651260495185852","0.7668460011482239","0.7668460011482239","0.7668460011482239","0.7115250825881958","0.7115250825881958","0.7115250825881958","0.725479781627655","0.725479781627655","0.725479781627655","0.7311065196990967","0.7311065196990967","0.7311065196990967","0.7618434429168701","0.7618434429168701","0.7618434429168701","0.7428752183914185","0.7428752183914185","0.7428752183914185","0.7575250864028931","0.7575250864028931","0.7575250864028931","0.7448322772979736","0.7448322772979736","0.7448322772979736","0.727077841758728","0.727077841758728","0.727077841758728"
"2831","0.7729781270027161","0.7729781270027161","0.7729781270027161","0.7699365019798279","0.7699365019798279","0.7699365019798279","0.7017726302146912","0.7017726302146912","0.7017726302146912","0.7146656513214111","0.7146656513214111","0.7146656513214111","0.7245295643806458","0.7245295643806458","0.7245295643806458","0.7648952007293701","0.7648952007293701","0.7648952007293701","0.7432839274406433","0.7432839274406433","0.7432839274406433","0.7592729926109314","0.7592729926109314","0.7592729926109314","0.745551586151123","0.745551586151123","0.745551586151123","0.7228590846061707","0.7228590846061707","0.7228590846061707"
"2832","0.7729620933532715","0.7729620933532715","0.7729620933532715","0.7704684138298035","0.7704684138298035","0.7704684138298035","0.689598798751831","0.689598798751831","0.689598798751831","0.7041714191436768","0.7041714191436768","0.7041714191436768","0.7178527116775513","0.7178527116775513","0.7178527116775513","0.763897180557251","0.763897180557251","0.763897180557251","0.736144483089447","0.736144483089447","0.736144483089447","0.7582030296325684","0.7582030296325684","0.7582030296325684","0.7386102676391602","0.7386102676391602","0.7386102676391602","0.7116348743438721","0.7116348743438721","0.7116348743438721"
"2833","0.7902842164039612","0.7902842164039612","0.7902842164039612","0.7697848081588745","0.7697848081588745","0.7697848081588745","0.7095897793769836","0.7095897793769836","0.7095897793769836","0.723915696144104","0.723915696144104","0.723915696144104","0.7323282361030579","0.7323282361030579","0.7323282361030579","0.763894259929657","0.763894259929657","0.763894259929657","0.7465182542800903","0.7465182542800903","0.7465182542800903","0.7609652280807495","0.7609652280807495","0.7609652280807495","0.74840247631073","0.74840247631073","0.74840247631073","0.72697913646698","0.72697913646698","0.72697913646698"
"2834","0.794421911239624","0.794421911239624","0.794421911239624","0.7607392072677612","0.7607392072677612","0.7607392072677612","0.6994750499725342","0.6994750499725342","0.6994750499725342","0.7124857902526855","0.7124857902526855","0.7124857902526855","0.7256176471710205","0.7256176471710205","0.7256176471710205","0.7524600028991699","0.7524600028991699","0.7524600028991699","0.7349734306335449","0.7349734306335449","0.7349734306335449","0.7465177774429321","0.7465177774429321","0.7465177774429321","0.7353034019470215","0.7353034019470215","0.7353034019470215","0.7185858488082886","0.7185858488082886","0.7185858488082886"
"2835","0.7689511179924011","0.7689511179924011","0.7689511179924011","0.7810532450675964","0.7810532450675964","0.7810532450675964","0.7032259702682495","0.7032259702682495","0.7032259702682495","0.7227077484130859","0.7227077484130859","0.7227077484130859","0.7331230640411377","0.7331230640411377","0.7331230640411377","0.7753288745880127","0.7753288745880127","0.7753288745880127","0.749392569065094","0.749392569065094","0.749392569065094","0.7679101824760437","0.7679101824760437","0.7679101824760437","0.7508021593093872","0.7508021593093872","0.7508021593093872","0.7279911041259766","0.7279911041259766","0.7279911041259766"
"2836","0.7935093641281128","0.7935093641281128","0.7935093641281128","0.7442012429237366","0.7442012429237366","0.7442012429237366","0.6871757507324219","0.6871757507324219","0.6871757507324219","0.6966866254806519","0.6966866254806519","0.6966866254806519","0.7021135687828064","0.7021135687828064","0.7021135687828064","0.7407053112983704","0.7407053112983704","0.7407053112983704","0.7133257389068604","0.7133257389068604","0.7133257389068604","0.7327777147293091","0.7327777147293091","0.7327777147293091","0.7146736979484558","0.7146736979484558","0.7146736979484558","0.6971003413200378","0.6971003413200378","0.6971003413200378"
"2837","0.7832447290420532","0.7832447290420532","0.7832447290420532","0.7700936794281006","0.7700936794281006","0.7700936794281006","0.717442512512207","0.717442512512207","0.717442512512207","0.7344977855682373","0.7344977855682373","0.7344977855682373","0.7430596351623535","0.7430596351623535","0.7430596351623535","0.7658303380012512","0.7658303380012512","0.7658303380012512","0.7538455724716187","0.7538455724716187","0.7538455724716187","0.7631370425224304","0.7631370425224304","0.7631370425224304","0.7537328004837036","0.7537328004837036","0.7537328004837036","0.7389072179794312","0.7389072179794312","0.7389072179794312"
"2838","0.7808258533477783","0.7808258533477783","0.7808258533477783","0.7718312740325928","0.7718312740325928","0.7718312740325928","0.7027415037155151","0.7027415037155151","0.7027415037155151","0.7183444499969482","0.7183444499969482","0.7183444499969482","0.7300143241882324","0.7300143241882324","0.7300143241882324","0.7650014162063599","0.7650014162063599","0.7650014162063599","0.7459683418273926","0.7459683418273926","0.7459683418273926","0.7596215009689331","0.7596215009689331","0.7596215009689331","0.7469004392623901","0.7469004392623901","0.7469004392623901","0.7250075340270996","0.7250075340270996","0.7250075340270996"
"2839","0.7671620845794678","0.7671620845794678","0.7671620845794678","0.7578431367874146","0.7578431367874146","0.7578431367874146","0.6991056203842163","0.6991056203842163","0.6991056203842163","0.7146913409233093","0.7146913409233093","0.7146913409233093","0.7246270775794983","0.7246270775794983","0.7246270775794983","0.7552897930145264","0.7552897930145264","0.7552897930145264","0.7398750185966492","0.7398750185966492","0.7398750185966492","0.7532869577407837","0.7532869577407837","0.7532869577407837","0.74273681640625","0.74273681640625","0.74273681640625","0.720581591129303","0.720581591129303","0.720581591129303"
"2840","0.7839477062225342","0.7839477062225342","0.7839477062225342","0.764012336730957","0.764012336730957","0.764012336730957","0.7085384130477905","0.7085384130477905","0.7085384130477905","0.7207349538803101","0.7207349538803101","0.7207349538803101","0.7313190698623657","0.7313190698623657","0.7313190698623657","0.7598187923431396","0.7598187923431396","0.7598187923431396","0.743781566619873","0.743781566619873","0.743781566619873","0.7571009397506714","0.7571009397506714","0.7571009397506714","0.7458327412605286","0.7458327412605286","0.7458327412605286","0.727504312992096","0.727504312992096","0.727504312992096"
"2841","0.7891194820404053","0.7891194820404053","0.7891194820404053","0.7695996761322021","0.7695996761322021","0.7695996761322021","0.7064679861068726","0.7064679861068726","0.7064679861068726","0.7276862263679504","0.7276862263679504","0.7276862263679504","0.7387375831604004","0.7387375831604004","0.7387375831604004","0.7631333470344543","0.7631333470344543","0.7631333470344543","0.7507317066192627","0.7507317066192627","0.7507317066192627","0.7587606906890869","0.7587606906890869","0.7587606906890869","0.7520344257354736","0.7520344257354736","0.7520344257354736","0.7331366539001465","0.7331366539001465","0.7331366539001465"
"2842","0.8028194904327393","0.8028194904327393","0.8028194904327393","0.7684249877929688","0.7684249877929688","0.7684249877929688","0.7102495431900024","0.7102495431900024","0.7102495431900024","0.7221574783325195","0.7221574783325195","0.7221574783325195","0.7300835847854614","0.7300835847854614","0.7300835847854614","0.7642979025840759","0.7642979025840759","0.7642979025840759","0.7403609752655029","0.7403609752655029","0.7403609752655029","0.7560567855834961","0.7560567855834961","0.7560567855834961","0.7417839169502258","0.7417839169502258","0.7417839169502258","0.7272058725357056","0.7272058725357056","0.7272058725357056"
"2843","0.7743203639984131","0.7743203639984131","0.7743203639984131","0.7702512741088867","0.7702512741088867","0.7702512741088867","0.7003153562545776","0.7003153562545776","0.7003153562545776","0.7174012660980225","0.7174012660980225","0.7174012660980225","0.7293719053268433","0.7293719053268433","0.7293719053268433","0.7657161355018616","0.7657161355018616","0.7657161355018616","0.7440105676651001","0.7440105676651001","0.7440105676651001","0.7608538866043091","0.7608538866043091","0.7608538866043091","0.7461203336715698","0.7461203336715698","0.7461203336715698","0.7211989164352417","0.7211989164352417","0.7211989164352417"
"2844","0.7642039060592651","0.7642039060592651","0.7642039060592651","0.7546995878219604","0.7546995878219604","0.7546995878219604","0.7120290398597717","0.7120290398597717","0.7120290398597717","0.7179440259933472","0.7179440259933472","0.7179440259933472","0.7238456606864929","0.7238456606864929","0.7238456606864929","0.7497197985649109","0.7497197985649109","0.7497197985649109","0.7333676815032959","0.7333676815032959","0.7333676815032959","0.7464821338653564","0.7464821338653564","0.7464821338653564","0.7350470423698425","0.7350470423698425","0.7350470423698425","0.7177965641021729","0.7177965641021729","0.7177965641021729"
"2845","0.7854305505752563","0.7854305505752563","0.7854305505752563","0.7485604286193848","0.7485604286193848","0.7485604286193848","0.6813055276870728","0.6813055276870728","0.6813055276870728","0.694489061832428","0.694489061832428","0.694489061832428","0.704620361328125","0.704620361328125","0.704620361328125","0.742546021938324","0.742546021938324","0.742546021938324","0.7183530330657959","0.7183530330657959","0.7183530330657959","0.7354578375816345","0.7354578375816345","0.7354578375816345","0.7187076807022095","0.7187076807022095","0.7187076807022095","0.6993283033370972","0.6993283033370972","0.6993283033370972"
"2846","0.7808394432067871","0.7808394432067871","0.7808394432067871","0.768707275390625","0.768707275390625","0.768707275390625","0.7026387453079224","0.7026387453079224","0.7026387453079224","0.7176240682601929","0.7176240682601929","0.7176240682601929","0.7267453074455261","0.7267453074455261","0.7267453074455261","0.7625197768211365","0.7625197768211365","0.7625197768211365","0.7435342073440552","0.7435342073440552","0.7435342073440552","0.7577955722808838","0.7577955722808838","0.7577955722808838","0.7451094388961792","0.7451094388961792","0.7451094388961792","0.722305417060852","0.722305417060852","0.722305417060852"
"2847","0.7870969772338867","0.7870969772338867","0.7870969772338867","0.7709206342697144","0.7709206342697144","0.7709206342697144","0.7020614147186279","0.7020614147186279","0.7020614147186279","0.719859778881073","0.719859778881073","0.719859778881073","0.7306751608848572","0.7306751608848572","0.7306751608848572","0.7646300792694092","0.7646300792694092","0.7646300792694092","0.7466773390769958","0.7466773390769958","0.7466773390769958","0.7609068751335144","0.7609068751335144","0.7609068751335144","0.7491590976715088","0.7491590976715088","0.7491590976715088","0.7253884077072144","0.7253884077072144","0.7253884077072144"
"2848","0.7702323198318481","0.7702323198318481","0.7702323198318481","0.7864149808883667","0.7864149808883667","0.7864149808883667","0.720909595489502","0.720909595489502","0.720909595489502","0.7333340644836426","0.7333340644836426","0.7333340644836426","0.7427438497543335","0.7427438497543335","0.7427438497543335","0.7792865037918091","0.7792865037918091","0.7792865037918091","0.7555282115936279","0.7555282115936279","0.7555282115936279","0.7760410308837891","0.7760410308837891","0.7760410308837891","0.7587577104568481","0.7587577104568481","0.7587577104568481","0.7412068843841553","0.7412068843841553","0.7412068843841553"
"2849","0.7813663482666016","0.7813663482666016","0.7813663482666016","0.766727089881897","0.766727089881897","0.766727089881897","0.6959155797958374","0.6959155797958374","0.6959155797958374","0.7117663621902466","0.7117663621902466","0.7117663621902466","0.7212580442428589","0.7212580442428589","0.7212580442428589","0.7613742351531982","0.7613742351531982","0.7613742351531982","0.7379634380340576","0.7379634380340576","0.7379634380340576","0.7555824518203735","0.7555824518203735","0.7555824518203735","0.7403271794319153","0.7403271794319153","0.7403271794319153","0.7191020846366882","0.7191020846366882","0.7191020846366882"
"2850","0.754982590675354","0.754982590675354","0.754982590675354","0.7644643187522888","0.7644643187522888","0.7644643187522888","0.7076590061187744","0.7076590061187744","0.7076590061187744","0.7203323245048523","0.7203323245048523","0.7203323245048523","0.7267000675201416","0.7267000675201416","0.7267000675201416","0.7572559714317322","0.7572559714317322","0.7572559714317322","0.7382559776306152","0.7382559776306152","0.7382559776306152","0.7505923509597778","0.7505923509597778","0.7505923509597778","0.738437294960022","0.738437294960022","0.738437294960022","0.7221393585205078","0.7221393585205078","0.7221393585205078"
"2851","0.803889274597168","0.803889274597168","0.803889274597168","0.7535575032234192","0.7535575032234192","0.7535575032234192","0.6842862367630005","0.6842862367630005","0.6842862367630005","0.6959344148635864","0.6959344148635864","0.6959344148635864","0.7023336887359619","0.7023336887359619","0.7023336887359619","0.7455466389656067","0.7455466389656067","0.7455466389656067","0.7172547578811646","0.7172547578811646","0.7172547578811646","0.7382696270942688","0.7382696270942688","0.7382696270942688","0.7192502617835999","0.7192502617835999","0.7192502617835999","0.6988958716392517","0.6988958716392517","0.6988958716392517"
"2852","0.7743058204650879","0.7743058204650879","0.7743058204650879","0.7733182311058044","0.7733182311058044","0.7733182311058044","0.702614963054657","0.702614963054657","0.702614963054657","0.7177577018737793","0.7177577018737793","0.7177577018737793","0.7263666391372681","0.7263666391372681","0.7263666391372681","0.7650700807571411","0.7650700807571411","0.7650700807571411","0.7392579317092896","0.7392579317092896","0.7392579317092896","0.7583608031272888","0.7583608031272888","0.7583608031272888","0.7415956258773804","0.7415956258773804","0.7415956258773804","0.7222119569778442","0.7222119569778442","0.7222119569778442"
"2853","0.7922857999801636","0.7922857999801636","0.7922857999801636","0.7602871060371399","0.7602871060371399","0.7602871060371399","0.6973888874053955","0.6973888874053955","0.6973888874053955","0.7077486515045166","0.7077486515045166","0.7077486515045166","0.7160712480545044","0.7160712480545044","0.7160712480545044","0.7562142610549927","0.7562142610549927","0.7562142610549927","0.7323715686798096","0.7323715686798096","0.7323715686798096","0.7505527138710022","0.7505527138710022","0.7505527138710022","0.7340776920318604","0.7340776920318604","0.7340776920318604","0.7121084928512573","0.7121084928512573","0.7121084928512573"
"2854","0.7825685739517212","0.7825685739517212","0.7825685739517212","0.7594575881958008","0.7594575881958008","0.7594575881958008","0.6869308948516846","0.6869308948516846","0.6869308948516846","0.70183265209198","0.70183265209198","0.70183265209198","0.711444616317749","0.711444616317749","0.711444616317749","0.7550297975540161","0.7550297975540161","0.7550297975540161","0.7280455231666565","0.7280455231666565","0.7280455231666565","0.7493898868560791","0.7493898868560791","0.7493898868560791","0.7310444712638855","0.7310444712638855","0.7310444712638855","0.7053341269493103","0.7053341269493103","0.7053341269493103"
"2855","0.7614759206771851","0.7614759206771851","0.7614759206771851","0.7464214563369751","0.7464214563369751","0.7464214563369751","0.6968964338302612","0.6968964338302612","0.6968964338302612","0.7043260335922241","0.7043260335922241","0.7043260335922241","0.7105803489685059","0.7105803489685059","0.7105803489685059","0.7395229339599609","0.7395229339599609","0.7395229339599609","0.7218669652938843","0.7218669652938843","0.7218669652938843","0.7351782321929932","0.7351782321929932","0.7351782321929932","0.7230541706085205","0.7230541706085205","0.7230541706085205","0.7096633911132812","0.7096633911132812","0.7096633911132812"
"2856","0.7654241323471069","0.7654241323471069","0.7654241323471069","0.7582504749298096","0.7582504749298096","0.7582504749298096","0.6928958892822266","0.6928958892822266","0.6928958892822266","0.7058501243591309","0.7058501243591309","0.7058501243591309","0.7139698266983032","0.7139698266983032","0.7139698266983032","0.7544444799423218","0.7544444799423218","0.7544444799423218","0.7261283993721008","0.7261283993721008","0.7261283993721008","0.745650053024292","0.745650053024292","0.745650053024292","0.7265164852142334","0.7265164852142334","0.7265164852142334","0.7088701725006104","0.7088701725006104","0.7088701725006104"
"2857","0.7710220813751221","0.7710220813751221","0.7710220813751221","0.7470101118087769","0.7470101118087769","0.7470101118087769","0.6956733465194702","0.6956733465194702","0.6956733465194702","0.7046005725860596","0.7046005725860596","0.7046005725860596","0.7124008536338806","0.7124008536338806","0.7124008536338806","0.7414751052856445","0.7414751052856445","0.7414751052856445","0.7236433029174805","0.7236433029174805","0.7236433029174805","0.7367694973945618","0.7367694973945618","0.7367694973945618","0.725258469581604","0.725258469581604","0.725258469581604","0.7060498595237732","0.7060498595237732","0.7060498595237732"
"2858","0.7951053977012634","0.7951053977012634","0.7951053977012634","0.7755252718925476","0.7755252718925476","0.7755252718925476","0.7075968980789185","0.7075968980789185","0.7075968980789185","0.7281610369682312","0.7281610369682312","0.7281610369682312","0.737281322479248","0.737281322479248","0.737281322479248","0.7676831483840942","0.7676831483840942","0.7676831483840942","0.7505545616149902","0.7505545616149902","0.7505545616149902","0.7649080157279968","0.7649080157279968","0.7649080157279968","0.7511523962020874","0.7511523962020874","0.7511523962020874","0.7329174280166626","0.7329174280166626","0.7329174280166626"
"2859","0.7646784782409668","0.7646784782409668","0.7646784782409668","0.7807139754295349","0.7807139754295349","0.7807139754295349","0.7215109467506409","0.7215109467506409","0.7215109467506409","0.7338491678237915","0.7338491678237915","0.7338491678237915","0.7416490316390991","0.7416490316390991","0.7416490316390991","0.7770047187805176","0.7770047187805176","0.7770047187805176","0.7560333013534546","0.7560333013534546","0.7560333013534546","0.7715497016906738","0.7715497016906738","0.7715497016906738","0.7571502327919006","0.7571502327919006","0.7571502327919006","0.7355910539627075","0.7355910539627075","0.7355910539627075"
"2860","0.7886139154434204","0.7886139154434204","0.7886139154434204","0.7907495498657227","0.7907495498657227","0.7907495498657227","0.7339301705360413","0.7339301705360413","0.7339301705360413","0.745771586894989","0.745771586894989","0.745771586894989","0.7562354803085327","0.7562354803085327","0.7562354803085327","0.7853953838348389","0.7853953838348389","0.7853953838348389","0.7707178592681885","0.7707178592681885","0.7707178592681885","0.7826913595199585","0.7826913595199585","0.7826913595199585","0.7719127535820007","0.7719127535820007","0.7719127535820007","0.7527128458023071","0.7527128458023071","0.7527128458023071"
"2861","0.7695571780204773","0.7695571780204773","0.7695571780204773","0.760164201259613","0.760164201259613","0.760164201259613","0.707172155380249","0.707172155380249","0.707172155380249","0.721837043762207","0.721837043762207","0.721837043762207","0.7300058007240295","0.7300058007240295","0.7300058007240295","0.7537410259246826","0.7537410259246826","0.7537410259246826","0.7414255142211914","0.7414255142211914","0.7414255142211914","0.7501795291900635","0.7501795291900635","0.7501795291900635","0.7419176697731018","0.7419176697731018","0.7419176697731018","0.7266408205032349","0.7266408205032349","0.7266408205032349"
"2862","0.7666809558868408","0.7666809558868408","0.7666809558868408","0.768252432346344","0.768252432346344","0.768252432346344","0.7015244364738464","0.7015244364738464","0.7015244364738464","0.7134824991226196","0.7134824991226196","0.7134824991226196","0.7233022451400757","0.7233022451400757","0.7233022451400757","0.7614247798919678","0.7614247798919678","0.7614247798919678","0.7378676533699036","0.7378676533699036","0.7378676533699036","0.7581996321678162","0.7581996321678162","0.7581996321678162","0.7414443492889404","0.7414443492889404","0.7414443492889404","0.7168305516242981","0.7168305516242981","0.7168305516242981"
"2863","0.7841440439224243","0.7841440439224243","0.7841440439224243","0.7635635137557983","0.7635635137557983","0.7635635137557983","0.6935163140296936","0.6935163140296936","0.6935163140296936","0.7100808024406433","0.7100808024406433","0.7100808024406433","0.7190542221069336","0.7190542221069336","0.7190542221069336","0.7578586935997009","0.7578586935997009","0.7578586935997009","0.7348265647888184","0.7348265647888184","0.7348265647888184","0.7538206577301025","0.7538206577301025","0.7538206577301025","0.738155722618103","0.738155722618103","0.738155722618103","0.7134266495704651","0.7134266495704651","0.7134266495704651"
