"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MAX"
"43","0.970703125","0.970703125","0.970703125","0.8095703125","0.8095703125","0.8095703125","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.9228515625","0.9228515625","0.9228515625","0.8447265625","0.8447265625","0.8447265625","0.90234375","0.90234375","0.90234375","0.8681640625","0.8681640625","0.8681640625","0.83984375","0.83984375","0.83984375"
"44","0.9794921875","0.9794921875","0.9794921875","0.7939453125","0.7939453125","0.7939453125","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.912109375","0.912109375","0.912109375","0.8095703125","0.8095703125","0.8095703125","0.8857421875","0.8857421875","0.8857421875","0.83984375","0.83984375","0.83984375","0.8046875","0.8046875","0.8046875"
"45","0.97265625","0.97265625","0.97265625","0.8017578125","0.8017578125","0.8017578125","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.7919921875","0.912109375","0.912109375","0.912109375","0.8408203125","0.8408203125","0.8408203125","0.9013671875","0.9013671875","0.9013671875","0.8720703125","0.8720703125","0.8720703125","0.8388671875","0.8388671875","0.8388671875"
"46","0.9814453125","0.9814453125","0.9814453125","0.8134765625","0.8134765625","0.8134765625","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.8076171875","0.9033203125","0.9033203125","0.9033203125","0.84765625","0.84765625","0.84765625","0.9033203125","0.9033203125","0.9033203125","0.8818359375","0.8818359375","0.8818359375","0.859375","0.859375","0.859375"
"47","0.98046875","0.98046875","0.98046875","0.8330078125","0.8330078125","0.8330078125","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.8291015625","0.92578125","0.92578125","0.92578125","0.8671875","0.8671875","0.8671875","0.9033203125","0.9033203125","0.9033203125","0.873046875","0.873046875","0.873046875","0.865234375","0.865234375","0.865234375"
"48","0.9775390625","0.9775390625","0.9775390625","0.818359375","0.818359375","0.818359375","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.8251953125","0.9150390625","0.9150390625","0.9150390625","0.857421875","0.857421875","0.857421875","0.9033203125","0.9033203125","0.9033203125","0.8798828125","0.8798828125","0.8798828125","0.865234375","0.865234375","0.865234375"
"49","0.974609375","0.974609375","0.974609375","0.80078125","0.80078125","0.80078125","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.916015625","0.916015625","0.916015625","0.814453125","0.814453125","0.814453125","0.908203125","0.908203125","0.908203125","0.85546875","0.85546875","0.85546875","0.8232421875","0.8232421875","0.8232421875"
"50","0.9765625","0.9765625","0.9765625","0.7900390625","0.7900390625","0.7900390625","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.8896484375","0.8896484375","0.8896484375","0.8291015625","0.8291015625","0.8291015625","0.8798828125","0.8798828125","0.8798828125","0.85546875","0.85546875","0.85546875","0.826171875","0.826171875","0.826171875"
"51","0.9677734375","0.9677734375","0.9677734375","0.814453125","0.814453125","0.814453125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.908203125","0.908203125","0.908203125","0.8447265625","0.8447265625","0.8447265625","0.888671875","0.888671875","0.888671875","0.8544921875","0.8544921875","0.8544921875","0.8486328125","0.8486328125","0.8486328125"
"52","0.9755859375","0.9755859375","0.9755859375","0.8056640625","0.8056640625","0.8056640625","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8974609375","0.8974609375","0.8974609375","0.83203125","0.83203125","0.83203125","0.876953125","0.876953125","0.876953125","0.8466796875","0.8466796875","0.8466796875","0.822265625","0.822265625","0.822265625"
"53","0.97265625","0.97265625","0.97265625","0.8134765625","0.8134765625","0.8134765625","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.91796875","0.91796875","0.91796875","0.85546875","0.85546875","0.85546875","0.896484375","0.896484375","0.896484375","0.873046875","0.873046875","0.873046875","0.845703125","0.845703125","0.845703125"
"54","0.9765625","0.9765625","0.9765625","0.8173828125","0.8173828125","0.8173828125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8974609375","0.8974609375","0.8974609375","0.8515625","0.8515625","0.8515625","0.88671875","0.88671875","0.88671875","0.853515625","0.853515625","0.853515625","0.8291015625","0.8291015625","0.8291015625"
"55","0.9716796875","0.9716796875","0.9716796875","0.7978515625","0.7978515625","0.7978515625","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.9228515625","0.9228515625","0.9228515625","0.8349609375","0.8349609375","0.8349609375","0.9013671875","0.9013671875","0.9013671875","0.8603515625","0.8603515625","0.8603515625","0.8212890625","0.8212890625","0.8212890625"
"56","0.974609375","0.974609375","0.974609375","0.8046875","0.8046875","0.8046875","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.8056640625","0.9169921875","0.9169921875","0.9169921875","0.8623046875","0.8623046875","0.8623046875","0.9140625","0.9140625","0.9140625","0.88671875","0.88671875","0.88671875","0.853515625","0.853515625","0.853515625"
"57","0.9873046875","0.9873046875","0.9873046875","0.7998046875","0.7998046875","0.7998046875","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.91015625","0.91015625","0.91015625","0.8359375","0.8359375","0.8359375","0.884765625","0.884765625","0.884765625","0.8642578125","0.8642578125","0.8642578125","0.8466796875","0.8466796875","0.8466796875"
"58","0.9716796875","0.9716796875","0.9716796875","0.771484375","0.771484375","0.771484375","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.9033203125","0.9033203125","0.9033203125","0.80078125","0.80078125","0.80078125","0.892578125","0.892578125","0.892578125","0.8505859375","0.8505859375","0.8505859375","0.7958984375","0.7958984375","0.7958984375"
"59","0.970703125","0.970703125","0.970703125","0.8095703125","0.8095703125","0.8095703125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.9189453125","0.9189453125","0.9189453125","0.8544921875","0.8544921875","0.8544921875","0.904296875","0.904296875","0.904296875","0.8642578125","0.8642578125","0.8642578125","0.8447265625","0.8447265625","0.8447265625"
"60","0.9814453125","0.9814453125","0.9814453125","0.7841796875","0.7841796875","0.7841796875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.908203125","0.908203125","0.908203125","0.8173828125","0.8173828125","0.8173828125","0.8896484375","0.8896484375","0.8896484375","0.84375","0.84375","0.84375","0.810546875","0.810546875","0.810546875"
"61","0.9716796875","0.9716796875","0.9716796875","0.802734375","0.802734375","0.802734375","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.8095703125","0.9150390625","0.9150390625","0.9150390625","0.8369140625","0.8369140625","0.8369140625","0.9111328125","0.9111328125","0.9111328125","0.8525390625","0.8525390625","0.8525390625","0.8271484375","0.8271484375","0.8271484375"
"62","0.9775390625","0.9775390625","0.9775390625","0.8193359375","0.8193359375","0.8193359375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.919921875","0.919921875","0.919921875","0.853515625","0.853515625","0.853515625","0.90234375","0.90234375","0.90234375","0.8681640625","0.8681640625","0.8681640625","0.845703125","0.845703125","0.845703125"
"63","0.9677734375","0.9677734375","0.9677734375","0.8037109375","0.8037109375","0.8037109375","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.7978515625","0.916015625","0.916015625","0.916015625","0.8544921875","0.8544921875","0.8544921875","0.9013671875","0.9013671875","0.9013671875","0.8671875","0.8671875","0.8671875","0.841796875","0.841796875","0.841796875"
"64","0.9755859375","0.9755859375","0.9755859375","0.80859375","0.80859375","0.80859375","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.8134765625","0.927734375","0.927734375","0.927734375","0.865234375","0.865234375","0.865234375","0.912109375","0.912109375","0.912109375","0.8837890625","0.8837890625","0.8837890625","0.8466796875","0.8466796875","0.8466796875"
"65","0.97265625","0.97265625","0.97265625","0.8076171875","0.8076171875","0.8076171875","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.9140625","0.9140625","0.9140625","0.8447265625","0.8447265625","0.8447265625","0.9013671875","0.9013671875","0.9013671875","0.86328125","0.86328125","0.86328125","0.837890625","0.837890625","0.837890625"
"66","0.9794921875","0.9794921875","0.9794921875","0.794921875","0.794921875","0.794921875","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.7861328125","0.8935546875","0.8935546875","0.8935546875","0.8369140625","0.8369140625","0.8369140625","0.8916015625","0.8916015625","0.8916015625","0.8427734375","0.8427734375","0.8427734375","0.8173828125","0.8173828125","0.8173828125"
"67","0.9775390625","0.9775390625","0.9775390625","0.7939453125","0.7939453125","0.7939453125","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.7880859375","0.9130859375","0.9130859375","0.9130859375","0.8369140625","0.8369140625","0.8369140625","0.8974609375","0.8974609375","0.8974609375","0.8515625","0.8515625","0.8515625","0.8349609375","0.8349609375","0.8349609375"
"68","0.978515625","0.978515625","0.978515625","0.7958984375","0.7958984375","0.7958984375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.9072265625","0.9072265625","0.9072265625","0.84765625","0.84765625","0.84765625","0.9052734375","0.9052734375","0.9052734375","0.8662109375","0.8662109375","0.8662109375","0.837890625","0.837890625","0.837890625"
"69","0.97265625","0.97265625","0.97265625","0.7822265625","0.7822265625","0.7822265625","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.9052734375","0.9052734375","0.9052734375","0.8466796875","0.8466796875","0.8466796875","0.896484375","0.896484375","0.896484375","0.8623046875","0.8623046875","0.8623046875","0.8330078125","0.8330078125","0.8330078125"
"70","0.970703125","0.970703125","0.970703125","0.7841796875","0.7841796875","0.7841796875","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.91015625","0.91015625","0.91015625","0.8251953125","0.8251953125","0.8251953125","0.8984375","0.8984375","0.8984375","0.85546875","0.85546875","0.85546875","0.8154296875","0.8154296875","0.8154296875"
"71","0.9677734375","0.9677734375","0.9677734375","0.79296875","0.79296875","0.79296875","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.9248046875","0.9248046875","0.9248046875","0.8408203125","0.8408203125","0.8408203125","0.904296875","0.904296875","0.904296875","0.85546875","0.85546875","0.85546875","0.826171875","0.826171875","0.826171875"
"72","0.9716796875","0.9716796875","0.9716796875","0.76953125","0.76953125","0.76953125","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.8935546875","0.8935546875","0.8935546875","0.810546875","0.810546875","0.810546875","0.8740234375","0.8740234375","0.8740234375","0.8359375","0.8359375","0.8359375","0.8125","0.8125","0.8125"
"73","0.974609375","0.974609375","0.974609375","0.7861328125","0.7861328125","0.7861328125","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.787109375","0.89453125","0.89453125","0.89453125","0.8427734375","0.8427734375","0.8427734375","0.8828125","0.8828125","0.8828125","0.8583984375","0.8583984375","0.8583984375","0.828125","0.828125","0.828125"
"74","0.9716796875","0.9716796875","0.9716796875","0.810546875","0.810546875","0.810546875","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.814453125","0.9130859375","0.9130859375","0.9130859375","0.8544921875","0.8544921875","0.8544921875","0.8935546875","0.8935546875","0.8935546875","0.8740234375","0.8740234375","0.8740234375","0.8505859375","0.8505859375","0.8505859375"
"75","0.958984375","0.958984375","0.958984375","0.80859375","0.80859375","0.80859375","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.8876953125","0.8876953125","0.8876953125","0.85546875","0.85546875","0.85546875","0.880859375","0.880859375","0.880859375","0.861328125","0.861328125","0.861328125","0.830078125","0.830078125","0.830078125"
"76","0.9677734375","0.9677734375","0.9677734375","0.810546875","0.810546875","0.810546875","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.91796875","0.91796875","0.91796875","0.841796875","0.841796875","0.841796875","0.89453125","0.89453125","0.89453125","0.8623046875","0.8623046875","0.8623046875","0.828125","0.828125","0.828125"
"77","0.9619140625","0.9619140625","0.9619140625","0.783203125","0.783203125","0.783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.8916015625","0.8916015625","0.8916015625","0.8251953125","0.8251953125","0.8251953125","0.87109375","0.87109375","0.87109375","0.833984375","0.833984375","0.833984375","0.7978515625","0.7978515625","0.7978515625"
"78","0.9765625","0.9765625","0.9765625","0.7470703125","0.7470703125","0.7470703125","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.9150390625","0.9150390625","0.9150390625","0.830078125","0.830078125","0.830078125","0.8974609375","0.8974609375","0.8974609375","0.8623046875","0.8623046875","0.8623046875","0.810546875","0.810546875","0.810546875"
"79","0.9619140625","0.9619140625","0.9619140625","0.7724609375","0.7724609375","0.7724609375","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.7705078125","0.8896484375","0.8896484375","0.8896484375","0.8212890625","0.8212890625","0.8212890625","0.87109375","0.87109375","0.87109375","0.84765625","0.84765625","0.84765625","0.8095703125","0.8095703125","0.8095703125"
"80","0.970703125","0.970703125","0.970703125","0.798828125","0.798828125","0.798828125","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.7958984375","0.8974609375","0.8974609375","0.8974609375","0.8359375","0.8359375","0.8359375","0.8779296875","0.8779296875","0.8779296875","0.853515625","0.853515625","0.853515625","0.8193359375","0.8193359375","0.8193359375"
"81","0.9716796875","0.9716796875","0.9716796875","0.794921875","0.794921875","0.794921875","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.7900390625","0.90625","0.90625","0.90625","0.8427734375","0.8427734375","0.8427734375","0.892578125","0.892578125","0.892578125","0.8701171875","0.8701171875","0.8701171875","0.828125","0.828125","0.828125"
"82","0.982421875","0.982421875","0.982421875","0.7822265625","0.7822265625","0.7822265625","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.908203125","0.908203125","0.908203125","0.8408203125","0.8408203125","0.8408203125","0.9052734375","0.9052734375","0.9052734375","0.8603515625","0.8603515625","0.8603515625","0.82421875","0.82421875","0.82421875"
"83","0.9599609375","0.9599609375","0.9599609375","0.80078125","0.80078125","0.80078125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.7939453125","0.8916015625","0.8916015625","0.8916015625","0.8330078125","0.8330078125","0.8330078125","0.884765625","0.884765625","0.884765625","0.84375","0.84375","0.84375","0.8271484375","0.8271484375","0.8271484375"
"84","0.970703125","0.970703125","0.970703125","0.802734375","0.802734375","0.802734375","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.80078125","0.900390625","0.900390625","0.900390625","0.8525390625","0.8525390625","0.8525390625","0.896484375","0.896484375","0.896484375","0.85546875","0.85546875","0.85546875","0.8369140625","0.8369140625","0.8369140625"
"85","0.9765625","0.9765625","0.9765625","0.751953125","0.751953125","0.751953125","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.7490234375","0.8935546875","0.8935546875","0.8935546875","0.8203125","0.8203125","0.8203125","0.8896484375","0.8896484375","0.8896484375","0.83984375","0.83984375","0.83984375","0.810546875","0.810546875","0.810546875"
"86","0.97265625","0.97265625","0.97265625","0.78125","0.78125","0.78125","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.9013671875","0.9013671875","0.9013671875","0.8466796875","0.8466796875","0.8466796875","0.8857421875","0.8857421875","0.8857421875","0.849609375","0.849609375","0.849609375","0.8203125","0.8203125","0.8203125"
"87","0.9765625","0.9765625","0.9765625","0.7568359375","0.7568359375","0.7568359375","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.7607421875","0.896484375","0.896484375","0.896484375","0.8203125","0.8203125","0.8203125","0.8916015625","0.8916015625","0.8916015625","0.8515625","0.8515625","0.8515625","0.814453125","0.814453125","0.814453125"
"88","0.974609375","0.974609375","0.974609375","0.779296875","0.779296875","0.779296875","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.7783203125","0.9033203125","0.9033203125","0.9033203125","0.837890625","0.837890625","0.837890625","0.8974609375","0.8974609375","0.8974609375","0.859375","0.859375","0.859375","0.83203125","0.83203125","0.83203125"
"89","0.978515625","0.978515625","0.978515625","0.7734375","0.7734375","0.7734375","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.7744140625","0.8955078125","0.8955078125","0.8955078125","0.833984375","0.833984375","0.833984375","0.8994140625","0.8994140625","0.8994140625","0.861328125","0.861328125","0.861328125","0.828125","0.828125","0.828125"
"90","0.9765625","0.9765625","0.9765625","0.7568359375","0.7568359375","0.7568359375","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.7548828125","0.892578125","0.892578125","0.892578125","0.8134765625","0.8134765625","0.8134765625","0.8857421875","0.8857421875","0.8857421875","0.8486328125","0.8486328125","0.8486328125","0.80859375","0.80859375","0.80859375"
"91","0.9658203125","0.9658203125","0.9658203125","0.7685546875","0.7685546875","0.7685546875","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.7724609375","0.8984375","0.8984375","0.8984375","0.8232421875","0.8232421875","0.8232421875","0.8818359375","0.8818359375","0.8818359375","0.8466796875","0.8466796875","0.8466796875","0.8115234375","0.8115234375","0.8115234375"
"92","0.9755859375","0.9755859375","0.9755859375","0.8134765625","0.8134765625","0.8134765625","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8115234375","0.8984375","0.8984375","0.8984375","0.85546875","0.85546875","0.85546875","0.89453125","0.89453125","0.89453125","0.87890625","0.87890625","0.87890625","0.8349609375","0.8349609375","0.8349609375"
"93","0.9775390625","0.9775390625","0.9775390625","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.89453125","0.89453125","0.89453125","0.853515625","0.853515625","0.853515625","0.892578125","0.892578125","0.892578125","0.84375","0.84375","0.84375","0.830078125","0.830078125","0.830078125"
"94","0.9658203125","0.9658203125","0.9658203125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.8017578125","0.888671875","0.888671875","0.888671875","0.8486328125","0.8486328125","0.8486328125","0.8779296875","0.8779296875","0.8779296875","0.845703125","0.845703125","0.845703125","0.8349609375","0.8349609375","0.8349609375"
"95","0.9580078125","0.9580078125","0.9580078125","0.7724609375","0.7724609375","0.7724609375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.771484375","0.896484375","0.896484375","0.896484375","0.84375","0.84375","0.84375","0.8876953125","0.8876953125","0.8876953125","0.8583984375","0.8583984375","0.8583984375","0.814453125","0.814453125","0.814453125"
"96","0.966796875","0.966796875","0.966796875","0.783203125","0.783203125","0.783203125","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.7763671875","0.90625","0.90625","0.90625","0.8291015625","0.8291015625","0.8291015625","0.8837890625","0.8837890625","0.8837890625","0.853515625","0.853515625","0.853515625","0.82421875","0.82421875","0.82421875"
"97","0.9697265625","0.9697265625","0.9697265625","0.798828125","0.798828125","0.798828125","0.791015625","0.791015625","0.791015625","0.791015625","0.791015625","0.791015625","0.791015625","0.791015625","0.791015625","0.9013671875","0.9013671875","0.9013671875","0.8466796875","0.8466796875","0.8466796875","0.8935546875","0.8935546875","0.8935546875","0.8603515625","0.8603515625","0.8603515625","0.8330078125","0.8330078125","0.8330078125"
"98","0.9716796875","0.9716796875","0.9716796875","0.7607421875","0.7607421875","0.7607421875","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.7568359375","0.91796875","0.91796875","0.91796875","0.833984375","0.833984375","0.833984375","0.900390625","0.900390625","0.900390625","0.8564453125","0.8564453125","0.8564453125","0.80859375","0.80859375","0.80859375"
"99","0.9658203125","0.9658203125","0.9658203125","0.78515625","0.78515625","0.78515625","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.8759765625","0.8759765625","0.8759765625","0.83203125","0.83203125","0.83203125","0.86328125","0.86328125","0.86328125","0.84375","0.84375","0.84375","0.8173828125","0.8173828125","0.8173828125"
"100","0.9765625","0.9765625","0.9765625","0.779296875","0.779296875","0.779296875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.7841796875","0.896484375","0.896484375","0.896484375","0.8388671875","0.8388671875","0.8388671875","0.8779296875","0.8779296875","0.8779296875","0.859375","0.859375","0.859375","0.8251953125","0.8251953125","0.8251953125"
"101","0.9775390625","0.9775390625","0.9775390625","0.7451171875","0.7451171875","0.7451171875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.7529296875","0.8896484375","0.8896484375","0.8896484375","0.8310546875","0.8310546875","0.8310546875","0.8740234375","0.8740234375","0.8740234375","0.8505859375","0.8505859375","0.8505859375","0.80859375","0.80859375","0.80859375"
