"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_kl_combined","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_kl_combined","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_kl_combined","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MAX"
"3431","0.0006777266971766949","0.0006777266971766949","0.0006777266971766949","0.008584805764257908","0.008584805764257908","0.008584805764257908","0.14091439545154572","0.14091439545154572","0.14091439545154572","0.09360361099243164","0.09360361099243164","0.09360361099243164","0.07419204711914062","0.07419204711914062","0.07419204711914062","0.015672780573368073","0.015672780573368073","0.015672780573368073","0.04783620685338974","0.04783620685338974","0.04783620685338974","0.021947138011455536","0.021947138011455536","0.021947138011455536","0.04300104081630707","0.04300104081630707","0.04300104081630707","0.08788038790225983","0.08788038790225983","0.08788038790225983"
"3432","0.0007244666339829564","0.0007244666339829564","0.0007244666339829564","0.009455377236008644","0.009455377236008644","0.009455377236008644","0.1322578340768814","0.1322578340768814","0.1322578340768814","0.08936212211847305","0.08936212211847305","0.08936212211847305","0.07060588896274567","0.07060588896274567","0.07060588896274567","0.014216365292668343","0.014216365292668343","0.014216365292668343","0.04479186236858368","0.04479186236858368","0.04479186236858368","0.018291853368282318","0.018291853368282318","0.018291853368282318","0.040584150701761246","0.040584150701761246","0.040584150701761246","0.08567747473716736","0.08567747473716736","0.08567747473716736"
"3433","0.0007706450996920466","0.0007706450996920466","0.0007706450996920466","0.00946925301104784","0.00946925301104784","0.00946925301104784","0.14617817103862762","0.14617817103862762","0.14617817103862762","0.09566029906272888","0.09566029906272888","0.09566029906272888","0.07625722885131836","0.07625722885131836","0.07625722885131836","0.014814515598118305","0.014814515598118305","0.014814515598118305","0.04427795112133026","0.04427795112133026","0.04427795112133026","0.01806749776005745","0.01806749776005745","0.01806749776005745","0.03972921520471573","0.03972921520471573","0.03972921520471573","0.08817455172538757","0.08817455172538757","0.08817455172538757"
"3434","0.0008002812974154949","0.0008002812974154949","0.0008002812974154949","0.01196860708296299","0.01196860708296299","0.01196860708296299","0.15237151086330414","0.15237151086330414","0.15237151086330414","0.10385751724243164","0.10385751724243164","0.10385751724243164","0.08448939025402069","0.08448939025402069","0.08448939025402069","0.02089570462703705","0.02089570462703705","0.02089570462703705","0.05733529478311539","0.05733529478311539","0.05733529478311539","0.027195125818252563","0.027195125818252563","0.027195125818252563","0.0544733852148056","0.0544733852148056","0.0544733852148056","0.09945368021726608","0.09945368021726608","0.09945368021726608"
"3435","0.0006634721648879349","0.0006634721648879349","0.0006634721648879349","0.01253813412040472","0.01253813412040472","0.01253813412040472","0.14007650315761566","0.14007650315761566","0.14007650315761566","0.09138217568397522","0.09138217568397522","0.09138217568397522","0.07416185736656189","0.07416185736656189","0.07416185736656189","0.02097482606768608","0.02097482606768608","0.02097482606768608","0.05255643278360367","0.05255643278360367","0.05255643278360367","0.02944309264421463","0.02944309264421463","0.02944309264421463","0.048644378781318665","0.048644378781318665","0.048644378781318665","0.08761249482631683","0.08761249482631683","0.08761249482631683"
"3436","0.0006832999642938375","0.0006832999642938375","0.0006832999642938375","0.0074807582423090935","0.0074807582423090935","0.0074807582423090935","0.1399085819721222","0.1399085819721222","0.1399085819721222","0.09164552390575409","0.09164552390575409","0.09164552390575409","0.07423315942287445","0.07423315942287445","0.07423315942287445","0.014004099182784557","0.014004099182784557","0.014004099182784557","0.05023040622472763","0.05023040622472763","0.05023040622472763","0.020605886355042458","0.020605886355042458","0.020605886355042458","0.04640214890241623","0.04640214890241623","0.04640214890241623","0.09016582369804382","0.09016582369804382","0.09016582369804382"
"3437","0.0006181290373206139","0.0006181290373206139","0.0006181290373206139","0.010702216997742653","0.010702216997742653","0.010702216997742653","0.14775583148002625","0.14775583148002625","0.14775583148002625","0.09475330263376236","0.09475330263376236","0.09475330263376236","0.07843507826328278","0.07843507826328278","0.07843507826328278","0.018125899136066437","0.018125899136066437","0.018125899136066437","0.05095862224698067","0.05095862224698067","0.05095862224698067","0.021309034898877144","0.021309034898877144","0.021309034898877144","0.04824857786297798","0.04824857786297798","0.04824857786297798","0.09447421133518219","0.09447421133518219","0.09447421133518219"
"3438","0.0006285820272751153","0.0006285820272751153","0.0006285820272751153","0.008164715953171253","0.008164715953171253","0.008164715953171253","0.13877011835575104","0.13877011835575104","0.13877011835575104","0.09426933526992798","0.09426933526992798","0.09426933526992798","0.07717233896255493","0.07717233896255493","0.07717233896255493","0.014873228035867214","0.014873228035867214","0.014873228035867214","0.04736015573143959","0.04736015573143959","0.04736015573143959","0.01977764070034027","0.01977764070034027","0.01977764070034027","0.04076962545514107","0.04076962545514107","0.04076962545514107","0.08778980374336243","0.08778980374336243","0.08778980374336243"
"3439","0.0007039955817162991","0.0007039955817162991","0.0007039955817162991","0.009615030139684677","0.009615030139684677","0.009615030139684677","0.13600468635559082","0.13600468635559082","0.13600468635559082","0.087827667593956","0.087827667593956","0.087827667593956","0.07045227289199829","0.07045227289199829","0.07045227289199829","0.01627403125166893","0.01627403125166893","0.01627403125166893","0.044888272881507874","0.044888272881507874","0.044888272881507874","0.018609588965773582","0.018609588965773582","0.018609588965773582","0.03891225904226303","0.03891225904226303","0.03891225904226303","0.08245731890201569","0.08245731890201569","0.08245731890201569"
"3440","0.0007295361720025539","0.0007295361720025539","0.0007295361720025539","0.016156697645783424","0.016156697645783424","0.016156697645783424","0.12935608625411987","0.12935608625411987","0.12935608625411987","0.08787719905376434","0.08787719905376434","0.08787719905376434","0.07413823157548904","0.07413823157548904","0.07413823157548904","0.023443512618541718","0.023443512618541718","0.023443512618541718","0.05141439288854599","0.05141439288854599","0.05141439288854599","0.029064247384667397","0.029064247384667397","0.029064247384667397","0.047959256917238235","0.047959256917238235","0.047959256917238235","0.0848892480134964","0.0848892480134964","0.0848892480134964"
"3441","0.0006751437322236598","0.0006751437322236598","0.0006751437322236598","0.007575354538857937","0.007575354538857937","0.007575354538857937","0.13368254899978638","0.13368254899978638","0.13368254899978638","0.08814863860607147","0.08814863860607147","0.08814863860607147","0.06639537215232849","0.06639537215232849","0.06639537215232849","0.013981608673930168","0.013981608673930168","0.013981608673930168","0.04243952035903931","0.04243952035903931","0.04243952035903931","0.018125547096133232","0.018125547096133232","0.018125547096133232","0.03752917796373367","0.03752917796373367","0.03752917796373367","0.08069156110286713","0.08069156110286713","0.08069156110286713"
"3442","0.0007466892711818218","0.0007466892711818218","0.0007466892711818218","0.013961806893348694","0.013961806893348694","0.013961806893348694","0.14099782705307007","0.14099782705307007","0.14099782705307007","0.09409743547439575","0.09409743547439575","0.09409743547439575","0.07425665855407715","0.07425665855407715","0.07425665855407715","0.023391716182231903","0.023391716182231903","0.023391716182231903","0.05132284015417099","0.05132284015417099","0.05132284015417099","0.02498205378651619","0.02498205378651619","0.02498205378651619","0.04607591778039932","0.04607591778039932","0.04607591778039932","0.08830664306879044","0.08830664306879044","0.08830664306879044"
"3443","0.000667054031509906","0.000667054031509906","0.000667054031509906","0.010783563368022442","0.010783563368022442","0.010783563368022442","0.14056645333766937","0.14056645333766937","0.14056645333766937","0.09742219001054764","0.09742219001054764","0.09742219001054764","0.07845337688922882","0.07845337688922882","0.07845337688922882","0.019004955887794495","0.019004955887794495","0.019004955887794495","0.05383256822824478","0.05383256822824478","0.05383256822824478","0.023483311757445335","0.023483311757445335","0.023483311757445335","0.04780738055706024","0.04780738055706024","0.04780738055706024","0.09261186420917511","0.09261186420917511","0.09261186420917511"
"3444","0.0007467316463589668","0.0007467316463589668","0.0007467316463589668","0.011079488322138786","0.011079488322138786","0.011079488322138786","0.13730967044830322","0.13730967044830322","0.13730967044830322","0.09116215258836746","0.09116215258836746","0.09116215258836746","0.07492303848266602","0.07492303848266602","0.07492303848266602","0.017574984580278397","0.017574984580278397","0.017574984580278397","0.04857923090457916","0.04857923090457916","0.04857923090457916","0.02105468325316906","0.02105468325316906","0.02105468325316906","0.04213659092783928","0.04213659092783928","0.04213659092783928","0.08785967528820038","0.08785967528820038","0.08785967528820038"
"3445","0.0006655013421550393","0.0006655013421550393","0.0006655013421550393","0.011996082030236721","0.011996082030236721","0.011996082030236721","0.13953247666358948","0.13953247666358948","0.13953247666358948","0.09414006769657135","0.09414006769657135","0.09414006769657135","0.07710400223731995","0.07710400223731995","0.07710400223731995","0.0189531072974205","0.0189531072974205","0.0189531072974205","0.05320102721452713","0.05320102721452713","0.05320102721452713","0.02410997822880745","0.02410997822880745","0.02410997822880745","0.04602997004985809","0.04602997004985809","0.04602997004985809","0.0931847095489502","0.0931847095489502","0.0931847095489502"
"3446","0.0006140600889921188","0.0006140600889921188","0.0006140600889921188","0.010788298211991787","0.010788298211991787","0.010788298211991787","0.14054466784000397","0.14054466784000397","0.14054466784000397","0.09010952711105347","0.09010952711105347","0.09010952711105347","0.0721692144870758","0.0721692144870758","0.0721692144870758","0.016269365325570107","0.016269365325570107","0.016269365325570107","0.04735400527715683","0.04735400527715683","0.04735400527715683","0.021530121564865112","0.021530121564865112","0.021530121564865112","0.04341156408190727","0.04341156408190727","0.04341156408190727","0.08327987790107727","0.08327987790107727","0.08327987790107727"
"3447","0.0007036466849967837","0.0007036466849967837","0.0007036466849967837","0.00904731173068285","0.00904731173068285","0.00904731173068285","0.12933386862277985","0.12933386862277985","0.12933386862277985","0.08740589022636414","0.08740589022636414","0.08740589022636414","0.07074588537216187","0.07074588537216187","0.07074588537216187","0.015352955088019371","0.015352955088019371","0.015352955088019371","0.046466123312711716","0.046466123312711716","0.046466123312711716","0.0192335806787014","0.0192335806787014","0.0192335806787014","0.04241710901260376","0.04241710901260376","0.04241710901260376","0.08040913194417953","0.08040913194417953","0.08040913194417953"
"3448","0.0007069834391586483","0.0007069834391586483","0.0007069834391586483","0.008453933522105217","0.008453933522105217","0.008453933522105217","0.1372842937707901","0.1372842937707901","0.1372842937707901","0.0938667356967926","0.0938667356967926","0.0938667356967926","0.07405123114585876","0.07405123114585876","0.07405123114585876","0.017492439597845078","0.017492439597845078","0.017492439597845078","0.045269615948200226","0.045269615948200226","0.045269615948200226","0.020677048712968826","0.020677048712968826","0.020677048712968826","0.041711654514074326","0.041711654514074326","0.041711654514074326","0.08625250309705734","0.08625250309705734","0.08625250309705734"
"3449","0.0006217897753231227","0.0006217897753231227","0.0006217897753231227","0.010164888575673103","0.010164888575673103","0.010164888575673103","0.13321980834007263","0.13321980834007263","0.13321980834007263","0.08808349072933197","0.08808349072933197","0.08808349072933197","0.0704413652420044","0.0704413652420044","0.0704413652420044","0.018017463386058807","0.018017463386058807","0.018017463386058807","0.04806862026453018","0.04806862026453018","0.04806862026453018","0.02213059924542904","0.02213059924542904","0.02213059924542904","0.04373767226934433","0.04373767226934433","0.04373767226934433","0.08809073269367218","0.08809073269367218","0.08809073269367218"
"3450","0.0006367660243995488","0.0006367660243995488","0.0006367660243995488","0.011641228571534157","0.011641228571534157","0.011641228571534157","0.12891706824302673","0.12891706824302673","0.12891706824302673","0.08702357113361359","0.08702357113361359","0.08702357113361359","0.06858694553375244","0.06858694553375244","0.06858694553375244","0.015473858453333378","0.015473858453333378","0.015473858453333378","0.04370514303445816","0.04370514303445816","0.04370514303445816","0.021915599703788757","0.021915599703788757","0.021915599703788757","0.0391571968793869","0.0391571968793869","0.0391571968793869","0.08123533427715302","0.08123533427715302","0.08123533427715302"
"3451","0.0008250499959103763","0.0008250499959103763","0.0008250499959103763","0.009038850665092468","0.009038850665092468","0.009038850665092468","0.13362419605255127","0.13362419605255127","0.13362419605255127","0.08456329256296158","0.08456329256296158","0.08456329256296158","0.06583571434020996","0.06583571434020996","0.06583571434020996","0.015352049842476845","0.015352049842476845","0.015352049842476845","0.041495636105537415","0.041495636105537415","0.041495636105537415","0.018306031823158264","0.018306031823158264","0.018306031823158264","0.03714284300804138","0.03714284300804138","0.03714284300804138","0.07592365145683289","0.07592365145683289","0.07592365145683289"
"3452","0.0007497994811274111","0.0007497994811274111","0.0007497994811274111","0.009225626476109028","0.009225626476109028","0.009225626476109028","0.1342562586069107","0.1342562586069107","0.1342562586069107","0.08897785097360611","0.08897785097360611","0.08897785097360611","0.07160337269306183","0.07160337269306183","0.07160337269306183","0.01599768176674843","0.01599768176674843","0.01599768176674843","0.04915003478527069","0.04915003478527069","0.04915003478527069","0.020516525954008102","0.020516525954008102","0.020516525954008102","0.045642342418432236","0.045642342418432236","0.045642342418432236","0.0868787094950676","0.0868787094950676","0.0868787094950676"
"3453","0.0006638666382059455","0.0006638666382059455","0.0006638666382059455","0.00809387769550085","0.00809387769550085","0.00809387769550085","0.11611953377723694","0.11611953377723694","0.11611953377723694","0.07437147200107574","0.07437147200107574","0.07437147200107574","0.056705132126808167","0.056705132126808167","0.056705132126808167","0.01280032005161047","0.01280032005161047","0.01280032005161047","0.03904755041003227","0.03904755041003227","0.03904755041003227","0.016794128343462944","0.016794128343462944","0.016794128343462944","0.035975947976112366","0.035975947976112366","0.035975947976112366","0.07214027643203735","0.07214027643203735","0.07214027643203735"
"3454","0.0005964236333966255","0.0005964236333966255","0.0005964236333966255","0.00804992951452732","0.00804992951452732","0.00804992951452732","0.12850390374660492","0.12850390374660492","0.12850390374660492","0.085309699177742","0.085309699177742","0.085309699177742","0.06835104525089264","0.06835104525089264","0.06835104525089264","0.012952753342688084","0.012952753342688084","0.012952753342688084","0.043191030621528625","0.043191030621528625","0.043191030621528625","0.017616454511880875","0.017616454511880875","0.017616454511880875","0.040307436138391495","0.040307436138391495","0.040307436138391495","0.07974329590797424","0.07974329590797424","0.07974329590797424"
"3455","0.0007013368303887546","0.0007013368303887546","0.0007013368303887546","0.01185271143913269","0.01185271143913269","0.01185271143913269","0.14273592829704285","0.14273592829704285","0.14273592829704285","0.0949941948056221","0.0949941948056221","0.0949941948056221","0.07197010517120361","0.07197010517120361","0.07197010517120361","0.022597985342144966","0.022597985342144966","0.022597985342144966","0.046067170798778534","0.046067170798778534","0.046067170798778534","0.02171815186738968","0.02171815186738968","0.02171815186738968","0.04292389005422592","0.04292389005422592","0.04292389005422592","0.0876120924949646","0.0876120924949646","0.0876120924949646"
"3456","0.0007989987498149276","0.0007989987498149276","0.0007989987498149276","0.009636224247515202","0.009636224247515202","0.009636224247515202","0.13054120540618896","0.13054120540618896","0.13054120540618896","0.08656318485736847","0.08656318485736847","0.08656318485736847","0.06982824206352234","0.06982824206352234","0.06982824206352234","0.014642763882875443","0.014642763882875443","0.014642763882875443","0.04790507256984711","0.04790507256984711","0.04790507256984711","0.01931500807404518","0.01931500807404518","0.01931500807404518","0.04438970237970352","0.04438970237970352","0.04438970237970352","0.08384722471237183","0.08384722471237183","0.08384722471237183"
"3457","0.0006875164108350873","0.0006875164108350873","0.0006875164108350873","0.010393369011580944","0.010393369011580944","0.010393369011580944","0.1449141800403595","0.1449141800403595","0.1449141800403595","0.09241488575935364","0.09241488575935364","0.09241488575935364","0.07240378856658936","0.07240378856658936","0.07240378856658936","0.016591066494584084","0.016591066494584084","0.016591066494584084","0.04477383568882942","0.04477383568882942","0.04477383568882942","0.02111121453344822","0.02111121453344822","0.02111121453344822","0.04049752652645111","0.04049752652645111","0.04049752652645111","0.08542168140411377","0.08542168140411377","0.08542168140411377"
"3458","0.0006610074196942151","0.0006610074196942151","0.0006610074196942151","0.015178469009697437","0.015178469009697437","0.015178469009697437","0.15738248825073242","0.15738248825073242","0.15738248825073242","0.110073521733284","0.110073521733284","0.110073521733284","0.08946888148784637","0.08946888148784637","0.08946888148784637","0.022853689268231392","0.022853689268231392","0.022853689268231392","0.06156173348426819","0.06156173348426819","0.06156173348426819","0.030362561345100403","0.030362561345100403","0.030362561345100403","0.05593403801321983","0.05593403801321983","0.05593403801321983","0.10350576043128967","0.10350576043128967","0.10350576043128967"
"3459","0.0007238975376822054","0.0007238975376822054","0.0007238975376822054","0.011111611500382423","0.011111611500382423","0.011111611500382423","0.1536448746919632","0.1536448746919632","0.1536448746919632","0.10405874252319336","0.10405874252319336","0.10405874252319336","0.08310217410326004","0.08310217410326004","0.08310217410326004","0.014417128637433052","0.014417128637433052","0.014417128637433052","0.053301647305488586","0.053301647305488586","0.053301647305488586","0.02129056677222252","0.02129056677222252","0.02129056677222252","0.05176347494125366","0.05176347494125366","0.05176347494125366","0.09762191027402878","0.09762191027402878","0.09762191027402878"
"3460","0.000593929085880518","0.000593929085880518","0.000593929085880518","0.008719419129192829","0.008719419129192829","0.008719419129192829","0.1296103298664093","0.1296103298664093","0.1296103298664093","0.08222242444753647","0.08222242444753647","0.08222242444753647","0.06453125923871994","0.06453125923871994","0.06453125923871994","0.013646068051457405","0.013646068051457405","0.013646068051457405","0.039356738328933716","0.039356738328933716","0.039356738328933716","0.017661437392234802","0.017661437392234802","0.017661437392234802","0.03654111921787262","0.03654111921787262","0.03654111921787262","0.07717549800872803","0.07717549800872803","0.07717549800872803"
"3461","0.0007135670748539269","0.0007135670748539269","0.0007135670748539269","0.008972134441137314","0.008972134441137314","0.008972134441137314","0.1214088499546051","0.1214088499546051","0.1214088499546051","0.08346334844827652","0.08346334844827652","0.08346334844827652","0.06570415198802948","0.06570415198802948","0.06570415198802948","0.016469541937112808","0.016469541937112808","0.016469541937112808","0.044131189584732056","0.044131189584732056","0.044131189584732056","0.02063201740384102","0.02063201740384102","0.02063201740384102","0.04322388023138046","0.04322388023138046","0.04322388023138046","0.07938145101070404","0.07938145101070404","0.07938145101070404"
"3462","0.0006231179577298462","0.0006231179577298462","0.0006231179577298462","0.010187788866460323","0.010187788866460323","0.010187788866460323","0.14484019577503204","0.14484019577503204","0.14484019577503204","0.09984399378299713","0.09984399378299713","0.09984399378299713","0.08068420737981796","0.08068420737981796","0.08068420737981796","0.015563197433948517","0.015563197433948517","0.015563197433948517","0.05521342158317566","0.05521342158317566","0.05521342158317566","0.022156115621328354","0.022156115621328354","0.022156115621328354","0.04913734644651413","0.04913734644651413","0.04913734644651413","0.0963367447257042","0.0963367447257042","0.0963367447257042"
"3463","0.0006341941771097481","0.0006341941771097481","0.0006341941771097481","0.012912292033433914","0.012912292033433914","0.012912292033433914","0.12110160291194916","0.12110160291194916","0.12110160291194916","0.08354741334915161","0.08354741334915161","0.08354741334915161","0.06939602643251419","0.06939602643251419","0.06939602643251419","0.017265699803829193","0.017265699803829193","0.017265699803829193","0.04721397906541824","0.04721397906541824","0.04721397906541824","0.021361730992794037","0.021361730992794037","0.021361730992794037","0.044134721159935","0.044134721159935","0.044134721159935","0.07821701467037201","0.07821701467037201","0.07821701467037201"
"3464","0.0006394734373316169","0.0006394734373316169","0.0006394734373316169","0.011321932077407837","0.011321932077407837","0.011321932077407837","0.14769285917282104","0.14769285917282104","0.14769285917282104","0.10395996272563934","0.10395996272563934","0.10395996272563934","0.08471524715423584","0.08471524715423584","0.08471524715423584","0.018259111791849136","0.018259111791849136","0.018259111791849136","0.05467510595917702","0.05467510595917702","0.05467510595917702","0.023980656638741493","0.023980656638741493","0.023980656638741493","0.050448767840862274","0.050448767840862274","0.050448767840862274","0.09797906875610352","0.09797906875610352","0.09797906875610352"
"3465","0.0006919975858181715","0.0006919975858181715","0.0006919975858181715","0.009070144966244698","0.009070144966244698","0.009070144966244698","0.15157228708267212","0.15157228708267212","0.15157228708267212","0.10659252852201462","0.10659252852201462","0.10659252852201462","0.08174625039100647","0.08174625039100647","0.08174625039100647","0.014317127875983715","0.014317127875983715","0.014317127875983715","0.05294470116496086","0.05294470116496086","0.05294470116496086","0.020794305950403214","0.020794305950403214","0.020794305950403214","0.04774609953165054","0.04774609953165054","0.04774609953165054","0.09611185640096664","0.09611185640096664","0.09611185640096664"
"3466","0.0006725612329319119","0.0006725612329319119","0.0006725612329319119","0.010177379474043846","0.010177379474043846","0.010177379474043846","0.1622718870639801","0.1622718870639801","0.1622718870639801","0.10532969236373901","0.10532969236373901","0.10532969236373901","0.08370852470397949","0.08370852470397949","0.08370852470397949","0.017410948872566223","0.017410948872566223","0.017410948872566223","0.05540858954191208","0.05540858954191208","0.05540858954191208","0.022493133321404457","0.022493133321404457","0.022493133321404457","0.05301603302359581","0.05301603302359581","0.05301603302359581","0.09956404566764832","0.09956404566764832","0.09956404566764832"
"3467","0.0006552680279128253","0.0006552680279128253","0.0006552680279128253","0.009168689139187336","0.009168689139187336","0.009168689139187336","0.14556032419204712","0.14556032419204712","0.14556032419204712","0.09480500966310501","0.09480500966310501","0.09480500966310501","0.07495331764221191","0.07495331764221191","0.07495331764221191","0.01463415939360857","0.01463415939360857","0.01463415939360857","0.047027818858623505","0.047027818858623505","0.047027818858623505","0.019932879135012627","0.019932879135012627","0.019932879135012627","0.042807552963495255","0.042807552963495255","0.042807552963495255","0.09320144355297089","0.09320144355297089","0.09320144355297089"
"3468","0.0005654703127220273","0.0005654703127220273","0.0005654703127220273","0.009024388156831264","0.009024388156831264","0.009024388156831264","0.14554338157176971","0.14554338157176971","0.14554338157176971","0.09362907707691193","0.09362907707691193","0.09362907707691193","0.0781676396727562","0.0781676396727562","0.0781676396727562","0.014855030924081802","0.014855030924081802","0.014855030924081802","0.04830044507980347","0.04830044507980347","0.04830044507980347","0.019657529890537262","0.019657529890537262","0.019657529890537262","0.044158514589071274","0.044158514589071274","0.044158514589071274","0.08982826769351959","0.08982826769351959","0.08982826769351959"
"3469","0.0005600384902209044","0.0005600384902209044","0.0005600384902209044","0.010972126387059689","0.010972126387059689","0.010972126387059689","0.157093808054924","0.157093808054924","0.157093808054924","0.10498473048210144","0.10498473048210144","0.10498473048210144","0.08348099887371063","0.08348099887371063","0.08348099887371063","0.020421486347913742","0.020421486347913742","0.020421486347913742","0.05669477581977844","0.05669477581977844","0.05669477581977844","0.026394199579954147","0.026394199579954147","0.026394199579954147","0.051793597638607025","0.051793597638607025","0.051793597638607025","0.09882965683937073","0.09882965683937073","0.09882965683937073"
"3470","0.0006125457584857941","0.0006125457584857941","0.0006125457584857941","0.010111235082149506","0.010111235082149506","0.010111235082149506","0.14706943929195404","0.14706943929195404","0.14706943929195404","0.0993107408285141","0.0993107408285141","0.0993107408285141","0.07910202443599701","0.07910202443599701","0.07910202443599701","0.01483197882771492","0.01483197882771492","0.01483197882771492","0.049255017191171646","0.049255017191171646","0.049255017191171646","0.019301265478134155","0.019301265478134155","0.019301265478134155","0.04434901103377342","0.04434901103377342","0.04434901103377342","0.09262485802173615","0.09262485802173615","0.09262485802173615"
"3471","0.0006446759216487408","0.0006446759216487408","0.0006446759216487408","0.00788038782775402","0.00788038782775402","0.00788038782775402","0.13566231727600098","0.13566231727600098","0.13566231727600098","0.09034755825996399","0.09034755825996399","0.09034755825996399","0.07027330249547958","0.07027330249547958","0.07027330249547958","0.013046826235949993","0.013046826235949993","0.013046826235949993","0.04062797501683235","0.04062797501683235","0.04062797501683235","0.016739754006266594","0.016739754006266594","0.016739754006266594","0.03786355257034302","0.03786355257034302","0.03786355257034302","0.08058343082666397","0.08058343082666397","0.08058343082666397"
"3472","0.0006799747934564948","0.0006799747934564948","0.0006799747934564948","0.013752087950706482","0.013752087950706482","0.013752087950706482","0.14364229142665863","0.14364229142665863","0.14364229142665863","0.10038238018751144","0.10038238018751144","0.10038238018751144","0.08275824785232544","0.08275824785232544","0.08275824785232544","0.01796673610806465","0.01796673610806465","0.01796673610806465","0.05291760712862015","0.05291760712862015","0.05291760712862015","0.022926252335309982","0.022926252335309982","0.022926252335309982","0.04809454828500748","0.04809454828500748","0.04809454828500748","0.09452854096889496","0.09452854096889496","0.09452854096889496"
"3473","0.0006159361219033599","0.0006159361219033599","0.0006159361219033599","0.010141842998564243","0.010141842998564243","0.010141842998564243","0.14682236313819885","0.14682236313819885","0.14682236313819885","0.09744453430175781","0.09744453430175781","0.09744453430175781","0.07557502388954163","0.07557502388954163","0.07557502388954163","0.016850659623742104","0.016850659623742104","0.016850659623742104","0.04796701669692993","0.04796701669692993","0.04796701669692993","0.02311449870467186","0.02311449870467186","0.02311449870467186","0.04453657567501068","0.04453657567501068","0.04453657567501068","0.09017177671194077","0.09017177671194077","0.09017177671194077"
"3474","0.0007279050769284368","0.0007279050769284368","0.0007279050769284368","0.011927183717489243","0.011927183717489243","0.011927183717489243","0.13526125252246857","0.13526125252246857","0.13526125252246857","0.08876344561576843","0.08876344561576843","0.08876344561576843","0.07063532620668411","0.07063532620668411","0.07063532620668411","0.017639117315411568","0.017639117315411568","0.017639117315411568","0.04721350222826004","0.04721350222826004","0.04721350222826004","0.022380897775292397","0.022380897775292397","0.022380897775292397","0.04361960291862488","0.04361960291862488","0.04361960291862488","0.08316075801849365","0.08316075801849365","0.08316075801849365"
"3475","0.0006338979001156986","0.0006338979001156986","0.0006338979001156986","0.014986537396907806","0.014986537396907806","0.014986537396907806","0.14470809698104858","0.14470809698104858","0.14470809698104858","0.0980982631444931","0.0980982631444931","0.0980982631444931","0.07921664416790009","0.07921664416790009","0.07921664416790009","0.023988768458366394","0.023988768458366394","0.023988768458366394","0.056849442422389984","0.056849442422389984","0.056849442422389984","0.029955636709928513","0.029955636709928513","0.029955636709928513","0.053718652576208115","0.053718652576208115","0.053718652576208115","0.09191956371068954","0.09191956371068954","0.09191956371068954"
"3476","0.00060691824182868","0.00060691824182868","0.00060691824182868","0.008246532641351223","0.008246532641351223","0.008246532641351223","0.14299064874649048","0.14299064874649048","0.14299064874649048","0.09698692709207535","0.09698692709207535","0.09698692709207535","0.07906915247440338","0.07906915247440338","0.07906915247440338","0.014520318247377872","0.014520318247377872","0.014520318247377872","0.04653679579496384","0.04653679579496384","0.04653679579496384","0.018973059952259064","0.018973059952259064","0.018973059952259064","0.04274618625640869","0.04274618625640869","0.04274618625640869","0.0893688052892685","0.0893688052892685","0.0893688052892685"
